frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,carla_rot_0,carla_rot_1,carla_rot_2,carla_rot_3,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3,pred_delta_0,pred_delta_1,pred_delta_2,pred_delta_3
1269,63.45,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.4266471862793,26.43022346496582,0.23961737751960754,-92.19039154052734,-0.017348513007164,-0.02209927700459957,-0.7202634215354919,0.6931315064430237,0.4451557711884331,-26.45343017578125,0.269635409116745,61.42420959472656,0.0,0.0,-0.735783040523529,0.6772173047065735,-0.026337405666708946,0.00036568392533808947,0.0003080559254158288,-1.2596790790557861
1270,63.5,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.424373626708984,26.45644760131836,0.23991335928440094,-93.455078125,-0.017592759802937508,-0.021905172616243362,-0.7278573513031006,0.6851528882980347,0.444864428583496,-26.4796199798584,0.2699432075023651,61.42166519165039,0.0,0.0,-0.7431718111038208,0.6691006422042847,-0.026310648769140244,0.00036837917286902666,0.0003078128502238542,-1.2577725648880005
1271,63.550000000000004,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.42149353027344,26.48259925842285,0.24021361768245697,-94.71775817871094,-0.017834657803177834,-0.021708831191062927,-0.735351026058197,0.6771038770675659,0.4446418596736458,-26.505720138549805,0.27025076746940613,61.418548583984375,0.0,0.0,-0.7504602074623108,0.6609156131744385,-0.02628329209983349,0.00037103943759575486,0.00030756433261558414,-1.2558982372283936
1272,63.6,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.41805648803711,26.508642196655273,0.24051813781261444,-95.97857666015625,-0.018073968589305878,-0.021510111168026924,-0.7427447438240051,0.6689850687980652,0.4443286067183696,-26.53171730041504,0.27055805921554565,61.414859771728516,0.0,0.0,-0.7576480507850647,0.6526633501052856,-0.02625531330704689,0.00037365558091551065,0.0003073062689509243,-1.2540628910064697
1273,63.650000000000006,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.41403579711914,26.534591674804688,0.24082694947719574,-97.2375717163086,-0.018310805782675743,-0.021309170871973038,-0.7500380873680115,0.660797655582428,0.44408498479390834,-26.557600021362305,0.2708651125431061,61.410606384277344,0.0,0.0,-0.7647350430488586,0.6443449258804321,-0.02622666023671627,0.00037623289972543716,0.0003070399397984147,-1.252269983291626
1274,63.7,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.40946578979492,26.560407638549805,0.2411399781703949,-98.49475860595703,-0.018544966354966164,-0.02110576443374157,-0.7572311162948608,0.6525424718856812,0.4437251475941295,-26.58335304260254,0.2711718678474426,61.40578842163086,0.0,0.0,-0.7717210650444031,0.6359611749649048,-0.0261974036693573,0.000378762895707041,0.0003067655488848686,-1.250524640083313
1275,63.75,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.404319763183594,26.586088180541992,0.24145720899105072,-99.75016784667969,-0.018776416778564453,-0.020900007337331772,-0.7643232941627502,0.6442208886146545,0.44342590258762554,-26.608964920043945,0.2714783549308777,61.400413513183594,0.0,0.0,-0.7786058187484741,0.6275132894515991,-0.026167452335357666,0.00038125613355077803,0.0003064808843191713,-1.2488250732421875
1276,63.800000000000004,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.39863586425781,26.61162567138672,0.24177882075309753,-101.00385284423828,-0.01900528185069561,-0.02069251611828804,-0.7713145017623901,0.635833740234375,0.44310575832812077,-26.634424209594727,0.27178454399108887,61.39448547363281,0.0,0.0,-0.785389244556427,0.6190022230148315,-0.02613688074052334,0.0003836999530903995,0.00030618516029790044,-1.2471766471862793
1277,63.85,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.39240264892578,26.636999130249023,0.24210475385189056,-102.2558364868164,-0.019231822341680527,-0.020482376217842102,-0.7782044410705566,0.627382218837738,0.4427706297038731,-26.659717559814453,0.27209043502807617,61.38800811767578,0.0,0.0,-0.7920712232589722,0.6104287505149841,-0.026105688884854317,0.00038609301554970443,0.0003058792499359697,-1.2455841302871704
1278,63.900000000000006,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.38560104370117,26.662193298339844,0.2424347698688507,-103.50611877441406,-0.01945546083152294,-0.020270155742764473,-0.7849926352500916,0.6188676953315735,0.44244157275443724,-26.684831619262695,0.2723959982395172,61.38098907470703,0.0,0.0,-0.7986515760421753,0.6017937660217285,-0.02607383206486702,0.00038843805668875575,0.0003055614070035517,-1.2440515756607056
1279,63.95,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.3782844543457,26.68721580505371,0.24276863038539886,-104.75491333007812,-0.019676530733704567,-0.020055953413248062,-0.7916799187660217,0.6102896928787231,0.4421109865347595,-26.70975685119629,0.272701233625412,61.373435974121094,0.0,0.0,-0.8051302433013916,0.5930981636047363,-0.026041368022561073,0.00039073123480193317,0.00030523038003593683,-1.2425791025161743
1280,64.0,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.37042236328125,26.712032318115234,0.243106871843338,-106.00206756591797,-0.019895074889063835,-0.01983935385942459,-0.7982649803161621,0.6016507744789124,0.4417367245064766,-26.734479904174805,0.2730061113834381,61.36534881591797,0.0,0.0,-0.8115070462226868,0.5843427181243896,-0.02600834332406521,0.00039296390605159104,0.00030488602351397276,-1.2411742210388184
1281,64.05,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.36203384399414,26.736642837524414,0.24344894289970398,-107.24773406982422,-0.020110802724957466,-0.019620949402451515,-0.8047481179237366,0.5929511189460754,0.441384487247907,-26.758989334106445,0.2733106315135956,61.35673904418945,0.0,0.0,-0.8177818655967712,0.5755283236503601,-0.025974657386541367,0.0003951466060243547,0.00030452580540440977,-1.2398401498794556
1282,64.10000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.353118896484375,26.76103973388672,0.24379485845565796,-108.49198913574219,-0.020323846489191055,-0.019400538876652718,-0.8111294507980347,0.5841913819313049,0.4410121409016509,-26.783273696899414,0.2736147940158844,61.34761047363281,0.0,0.0,-0.8239546418190002,0.5666557550430298,-0.025940414518117905,0.000397271680412814,0.00030414978391490877,-1.2385774850845337
1283,64.15,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.34370040893555,26.78520393371582,0.24414458870887756,-109.73482513427734,-0.020534297451376915,-0.019177822396159172,-0.8174085021018982,0.5753728747367859,0.44059418962416086,-26.807321548461914,0.2739185392856598,61.33796691894531,0.0,0.0,-0.8300253748893738,0.5577256083488464,-0.02590557001531124,0.0003993399441242218,0.00030375461210496724,-1.2373908758163452
1284,64.2,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.3337516784668,26.809125900268555,0.24449843168258667,-110.97637176513672,-0.020741941407322884,-0.018953511491417885,-0.823585569858551,0.5664957165718079,0.4401894543503371,-26.83112144470215,0.27422186732292175,61.32781982421875,0.0,0.0,-0.8359940648078918,0.5487384796142578,-0.025870084762573242,0.00040135730523616076,0.00030334069742821157,-1.236284613609314
1285,64.25,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.32331466674805,26.83279037475586,0.24485571682453156,-112.21672821044922,-0.02094716764986515,-0.018726877868175507,-0.8296605348587036,0.5575607419013977,0.43974488049000143,-26.854663848876953,0.2745247781276703,61.31717300415039,0.0,0.0,-0.8418605923652649,0.5396950244903564,-0.025834040716290474,0.00040331759373657405,0.0003029064682777971,-1.2352583408355713
1286,64.3,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.31238555908203,26.85618019104004,0.24521727859973907,-113.45589447021484,-0.021149350330233574,-0.018498456105589867,-0.8356330990791321,0.5485689640045166,0.4393376027580856,-26.87793731689453,0.274827241897583,61.306034088134766,0.0,0.0,-0.8476250171661377,0.5305958390235901,-0.025797396898269653,0.00040522110066376626,0.0003024504112545401,-1.2343195676803589
1287,64.35000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.300960540771484,26.879308700561523,0.2455822378396988,-114.69400787353516,-0.021348992362618446,-0.0182681642472744,-0.841503381729126,0.5395206809043884,0.43897985466395606,-26.900930404663086,0.27512919902801514,61.294410705566406,0.0,0.0,-0.8532872796058655,0.5214411616325378,-0.025760173797607422,0.0004070698341820389,0.00030197136220522225,-1.2334671020507812
1288,64.4,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.2890739440918,26.90215301513672,0.245950847864151,-115.93116760253906,-0.02154575288295746,-0.01803606003522873,-0.8472716808319092,0.5304160714149475,0.4385295427423038,-26.923633575439453,0.27543067932128906,61.282310485839844,0.0,0.0,-0.8588472604751587,0.5122317671775818,-0.02572237327694893,0.00040886629722081125,0.00030146725475788116,-1.2327029705047607
1289,64.45,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.27670669555664,26.924692153930664,0.24632304906845093,-117.16739654541016,-0.021740002557635307,-0.017801839858293533,-0.8529372811317444,0.5212566256523132,0.43810263865680865,-26.94603729248047,0.27573162317276,61.269744873046875,0.0,0.0,-0.864304780960083,0.502968430519104,-0.025684013962745667,0.0004106031556148082,0.000300935615086928,-1.2320317029953003
1290,64.5,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.26386260986328,26.94692611694336,0.24669860303401947,-118.40287780761719,-0.02193152718245983,-0.01756577380001545,-0.8585008978843689,0.5120417475700378,0.43769738103747086,-26.968130111694336,0.2760320007801056,61.256717681884766,0.0,0.0,0.8696599006652832,-0.493651419878006,-0.02564522996544838,0.0004122773534618318,0.00030037728720344603,-1.231449842453003
1291,64.55,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.250892639160156,26.970993041992188,0.24704375863075256,-118.54082489013672,-0.022174710407853127,-0.017268342897295952,-0.859112024307251,0.5110154151916504,0.45121299049384694,-26.992971420288086,0.2763552963733673,61.243682861328125,0.0,0.0,-0.861354410648346,0.5080046057701111,-0.028010930866003036,-0.0015420103445649147,0.0003232908493373543,1.9002997875213623
1292,64.60000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.23667526245117,26.99651336669922,0.24744026362895966,-118.32984161376953,-0.022356368601322174,-0.017045918852090836,-0.8581668734550476,0.5126004815101624,0.4652831594344722,-27.01910972595215,0.2767866551876068,61.22893142700195,0.0,0.0,-0.8575261235237122,0.5144404768943787,-0.03001372143626213,0.0002637236611917615,0.0004313646350055933,0.8581446409225464
1293,64.65,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.22349166870117,27.02179718017578,0.24776385724544525,-118.2764663696289,-0.022456269711256027,-0.016924701631069183,-0.8579263687133789,0.5130026340484619,0.46066909886802987,-27.044294357299805,0.27708229422569275,61.21620178222656,0.0,0.0,-0.8585989475250244,0.5126478672027588,-0.028212547302246094,-0.0006242530653253198,0.0002956380194518715,-0.23939785361289978
1294,64.7,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.210838317871094,27.046478271484375,0.2479868233203888,-118.7381362915039,-0.02249525487422943,-0.016879677772521973,-0.859984278678894,0.5095450282096863,0.4554331659148434,-27.068721771240234,0.2772325277328491,61.20378494262695,0.0,0.0,-0.8648734092712402,0.5019901394844055,-0.027393726631999016,-0.000658333592582494,0.0001502193190390244,-1.4172210693359375
1295,64.75,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.19783020019531,27.070358276367188,0.24823276698589325,-119.6882095336914,-0.022521479055285454,-0.01684628613293171,-0.8641764521598816,0.5024022459983826,0.4508893526321013,-27.092243194580078,0.2774256765842438,61.19060516357422,0.0,0.0,0.872887372970581,-0.48792171478271484,-0.026961302384734154,-0.00022239716781768948,0.00019315470126457512,-1.8553440570831299
1296,64.8,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.18441390991211,27.094953536987305,0.24860720336437225,-119.69251251220703,-0.022629911080002785,-0.01670413464307785,-0.8641934990882874,0.5023729205131531,0.45650029593877195,-27.117145538330078,0.277854859828949,61.17700958251953,0.0,0.0,-0.8653252124786377,0.5012108683586121,-0.02833501249551773,-0.0014648991636931896,0.00042919671977870166,1.7521268129348755
1297,64.85000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.16954040527344,27.120738983154297,0.24895262718200684,-119.42082214355469,-0.02271275594830513,-0.01659524068236351,-0.8629993200302124,0.5044213533401489,0.46999869545818784,-27.14344596862793,0.2782061696052551,61.16151428222656,0.0,0.0,-0.8618781566619873,0.5071154832839966,-0.030523192137479782,0.00035494103212840855,0.0003513238043524325,0.7834804058074951
1298,64.9,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.155887603759766,27.146005630493164,0.24924056231975555,-119.34796142578125,-0.02274397388100624,-0.01655496098101139,-0.8626781105995178,0.5049705505371094,0.46252954168467386,-27.16848373413086,0.2784738540649414,61.14837646484375,0.0,0.0,-0.8631874322891235,0.5048835873603821,-0.028266608715057373,-0.0006754531059414148,0.00026767884264700115,-0.296476274728775
1299,64.95,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.142860412597656,27.17044448852539,0.24945342540740967,-119.8182601928711,-0.022736825048923492,-0.016565965488553047,-0.8647422194480896,0.5014275908470154,0.4551069035659796,-27.192554473876953,0.2786235511302948,61.13562774658203,0.0,0.0,0.8696274161338806,-0.4937085211277008,-0.027230069041252136,-0.0006873078527860343,0.00014969271433074027,-1.477999210357666
1300,65.0,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.129695892333984,27.19527244567871,0.24982276558876038,-119.52174377441406,-0.02278941124677658,-0.016494806855916977,-0.8634415864944458,0.5036637783050537,0.4573381043932988,-27.21755599975586,0.2790796160697937,61.12239074707031,0.0,0.0,-0.8621211647987366,0.506702184677124,-0.028252774849534035,-0.0014468930894508958,0.00045606339699588716,1.719577670097351
1301,65.05,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.11513137817383,27.221439361572266,0.2502076327800751,-119.0784912109375,-0.022814901545643806,-0.016460368409752846,-0.8614875078201294,0.5069987773895264,0.47129760845757185,-27.24429702758789,0.27950048446655273,61.10725021362305,0.0,0.0,-0.8589428663253784,0.512071430683136,-0.030729113146662712,0.00021945869957562536,0.00042085765744559467,0.7149859666824341
1302,65.10000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.10169219970703,27.247026443481445,0.250517874956131,-118.88353729248047,-0.022798309102654457,-0.01648377627134323,-0.8606244921684265,0.5084624886512756,0.4638864457240371,-27.269649505615234,0.2797914743423462,61.09429931640625,0.0,0.0,-0.860131561756134,0.5100722312927246,-0.028462225571274757,-0.0006630876450799406,0.0002910034963861108,-0.26653003692626953
1303,65.15,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.088890075683594,27.271759033203125,0.25074318051338196,-119.25497436523438,-0.022753294557332993,-0.01654636301100254,-0.8622679710388184,0.505670428276062,0.45631115760882723,-27.294010162353516,0.27995607256889343,61.0817756652832,0.0,0.0,0.8663966059684753,-0.4993565082550049,-0.027381878346204758,-0.0006954560521990061,0.0001645931479288265,-1.4224122762680054
1304,65.2,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.0759391784668,27.29685401916504,0.2511132061481476,-118.919921875,-0.0227731354534626,-0.01651904173195362,-0.8607861995697021,0.5081884860992432,0.45842445450900515,-27.31926727294922,0.2804102301597595,61.068763732910156,0.0,0.0,-0.8591335415840149,0.5117515325546265,-0.02837570570409298,-0.0014032089384272695,0.0004541556700132787,1.64625883102417
1305,65.25,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.061702728271484,27.323217391967773,0.2514970302581787,-118.45506286621094,-0.022774631157517433,-0.016516640782356262,-0.858718752861023,0.5116743445396423,0.4716053089894432,-27.346174240112305,0.2808299958705902,61.0539436340332,0.0,0.0,-0.855968713760376,0.5170275568962097,-0.030718039721250534,0.00021910732903052121,0.00041976539068855345,0.7050188183784485
1306,65.3,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.04855728149414,27.348974227905273,0.25180768966674805,-118.24696350097656,-0.02274107187986374,-0.016562551259994507,-0.8577892184257507,0.5132312178611755,0.46407656309051415,-27.371675491333008,0.281122624874115,61.041282653808594,0.0,0.0,-0.8571805357933044,0.5150160193443298,-0.02846319042146206,-0.0006604784866794944,0.00029264119802974164,-0.2691163122653961
1307,65.35000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.03604507446289,27.373851776123047,0.2520332336425781,-118.6095199584961,-0.02268388494849205,-0.01664114184677601,-0.8594088554382324,0.5105145573616028,0.45640565730214,-27.39617919921875,0.2812882363796234,61.02903747558594,0.0,0.0,-0.8635029792785645,0.5043438076972961,-0.027384359389543533,-0.0006949577364139259,0.00016561189841013402,-1.4214417934417725
1308,65.4,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.023231506347656,27.39775848388672,0.25228214263916016,-119.50348663330078,-0.022641392424702644,-0.016697945073246956,-0.8633638620376587,0.5037970542907715,0.45041990945180965,-27.419658660888672,0.28148794174194336,61.016090393066406,0.0,0.0,0.8716559410095215,-0.49011826515197754,-0.02681061625480652,-0.0002597093116492033,0.0001997010549530387,-1.8788695335388184
1309,65.45,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-61.00996780395508,27.42239761352539,0.25265297293663025,-119.47199249267578,-0.02270006760954857,-0.016618529334664345,-0.8632243871688843,0.5040358901023865,0.45623778794159986,-27.44460105895996,0.28191348910331726,61.00263595581055,0.0,0.0,-0.864069402217865,0.5033726692199707,-0.028300980105996132,-0.0014641375746577978,0.00042553935782052577,1.7500616312026978
1310,65.5,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.9952392578125,27.44824981689453,0.25299596786499023,-119.17660522460938,-0.022748149931430817,-0.016553249210119247,-0.8619222640991211,0.5062593221664429,0.4698996969923043,-27.470975875854492,0.28226447105407715,60.98727035522461,0.0,0.0,-0.860602617263794,0.5092771649360657,-0.030521176755428314,0.0003563846694305539,0.0003509913804009557,0.7846208214759827
1311,65.55,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.98169708251953,27.473567962646484,0.2532823085784912,-119.08821105957031,-0.022755224257707596,-0.016543880105018616,-0.8615315556526184,0.5069240927696228,0.46247106081383976,-27.496076583862305,0.28253233432769775,60.97425842285156,0.0,0.0,-0.8619157671928406,0.5070515275001526,-0.028263363987207413,-0.0006757538649253547,0.0002678543678484857,-0.2960989773273468
1312,65.60000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.968788146972656,27.49806022644043,0.25349485874176025,-119.54830169677734,-0.02273165062069893,-0.01657622493803501,-0.8635591864585876,0.5034621357917786,0.4550876692973019,-27.520212173461914,0.28268253803253174,60.961631774902344,0.0,0.0,0.8683828115463257,-0.49589449167251587,-0.027230098843574524,-0.0006872343947179615,0.00015021421131677926,-1.4777607917785645
1313,65.65,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.95574188232422,27.522960662841797,0.25386351346969604,-119.2450942993164,-0.022772613912820816,-0.01652016118168831,-0.8622241616249084,0.505744993686676,0.4573797628139023,-27.5452823638916,0.2831386625766754,60.94852066040039,0.0,0.0,-0.8608413934707642,0.5088733434677124,-0.02825484238564968,-0.0014472013572230935,0.0004561107780318707,1.720120906829834
1314,65.7,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.94132995605469,27.54920196533203,0.2542489469051361,-118.79708862304688,-0.022790011018514633,-0.01649586670100689,-0.8602409362792969,0.5091109871864319,0.4712970645416143,-27.572099685668945,0.28356021642684937,60.93351364135742,0.0,0.0,-0.8576464653015137,0.5142397880554199,-0.03073076158761978,0.0002188985381508246,0.0004215460503473878,0.7156801223754883
1315,65.75,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.92803192138672,27.57486343383789,0.25455954670906067,-118.5988540649414,-0.022767966613173485,-0.01652616076171398,-0.8593598008155823,0.5105969309806824,0.46393252407797786,-27.597518920898438,0.283851683139801,60.92068862915039,0.0,0.0,-0.8588367104530334,0.5122495293617249,-0.028464024886488914,-0.0006631677388213575,0.0002914530341513455,-0.2657485604286194
1316,65.8,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.91535568237305,27.59966278076172,0.2547849118709564,-118.96797943115234,-0.02271912433207035,-0.016593435779213905,-0.8610000610351562,0.5078262090682983,0.45635461032937524,-27.621944427490234,0.2840166389942169,60.908287048339844,0.0,0.0,-0.865126371383667,0.501554012298584,-0.027384359389543533,-0.000695747381541878,0.00016494342708028853,-1.4218147993087769
1317,65.85000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.90238952636719,27.62348747253418,0.2550336420536041,-119.86612701416016,-0.022682590410113335,-0.016642535105347633,-0.8649523258209229,0.5010649561882019,0.4503371443733317,-27.645339965820312,0.28421586751937866,60.89519119262695,0.0,0.0,0.8732331991195679,-0.48730260133743286,-0.026809819042682648,-0.000259769381955266,0.00019924083608202636,-1.8788232803344727
1318,65.9,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.88897705078125,27.648029327392578,0.2554047405719757,-119.83738708496094,-0.022744962945580482,-0.0165572427213192,-0.8648257255554199,0.5012833476066589,0.4561154120926183,-27.670190811157227,0.28464144468307495,60.8815803527832,0.0,0.0,-0.8656898140907288,0.5005807876586914,-0.028297269716858864,-0.001464352710172534,0.00042556689004413784,1.7499759197235107
1319,65.95,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.87406539916992,27.67378807067871,0.25574758648872375,-119.54402923583984,-0.022795245051383972,-0.01648831181228161,-0.8635393381118774,0.5034961104393005,0.46982386921399877,-27.696462631225586,0.284991592168808,60.86604690551758,0.0,0.0,-0.8622449636459351,0.506491482257843,-0.030518125742673874,0.0003567173262126744,0.0003501389001030475,0.7839523553848267
1320,66.0,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.860374450683594,27.699012756347656,0.2560334801673889,-119.4572982788086,-0.022804416716098785,-0.01647595688700676,-0.8631581664085388,0.504149317741394,0.46234259762463337,-27.72147560119629,0.2852589190006256,60.852874755859375,0.0,0.0,-0.8635551929473877,0.5042544007301331,-0.028260234743356705,-0.0006756981019861996,0.0002673189446795732,-0.29707086086273193
1321,66.05,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.84731674194336,27.72342872619629,0.25624603033065796,-119.91876983642578,-0.02278219349682331,-0.016506554558873177,-0.8651806116104126,0.5006705522537231,0.45500938745487973,-27.745525360107422,0.2854086756706238,60.840091705322266,0.0,0.0,0.8699896931648254,-0.49307000637054443,-0.027226146310567856,-0.0006868379423394799,0.00014975579688325524,-1.478593111038208
1322,66.10000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.834110260009766,27.74823760986328,0.2566145360469818,-119.61654663085938,-0.022824104875326157,-0.016449036076664925,-0.8638571500778198,0.5029506087303162,0.45728330373561044,-27.770509719848633,0.28586477041244507,60.82681655883789,0.0,0.0,-0.8624917268753052,0.5060712099075317,-0.028254710137844086,-0.001447196933440864,0.00045610262895934284,1.719862461090088
1323,66.15,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.81953430175781,27.774383544921875,0.2569989264011383,-119.16940307617188,-0.02284220978617668,-0.016423651948571205,-0.8618888854980469,0.5063163042068481,0.4712135110934517,-27.79722785949707,0.2862854599952698,60.81163787841797,0.0,0.0,-0.8593162894248962,0.511444628238678,-0.03072812780737877,0.00021917253616265953,0.00042070422205142677,0.7152153849601746
1324,66.2,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.80607604980469,27.79994773864746,0.2573085427284241,-118.9719467163086,-0.022820675745606422,-0.01645340770483017,-0.8610159754753113,0.5077992677688599,0.4638663872229363,-27.822561264038086,0.28657636046409607,60.798648834228516,0.0,0.0,-0.8605037331581116,0.5094442367553711,-0.028461460024118423,-0.0006631147698499262,0.0002908897877205163,-0.2665567398071289
1325,66.25,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.7932243347168,27.824657440185547,0.25753387808799744,-119.34184265136719,-0.02277248725295067,-0.016520312055945396,-0.8626505732536316,0.5050173401832581,0.45633981285686737,-27.84690284729004,0.28674080967903137,60.78609085083008,0.0,0.0,0.8667618036270142,-0.4987223744392395,-0.02738102152943611,-0.0006954313721507788,0.00016444908396806568,-1.4226007461547852
1326,66.3,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.78025817871094,27.849733352661133,0.2579038143157959,-119.00585174560547,-0.022789953276515007,-0.01649600639939308,-0.8611665368080139,0.5075438618659973,0.45843918581320203,-27.872140884399414,0.28719499707221985,60.77304458618164,0.0,0.0,-0.8595080375671387,0.5111222267150879,-0.02837572805583477,-0.00140321662183851,0.0004541871603578329,1.646201252937317
1327,66.35000000000001,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.76597213745117,27.876073837280273,0.2582874894142151,-118.54035949707031,-0.0227897260338068,-0.01649579592049122,-0.8590989112854004,0.5110359191894531,0.47166732731381383,-27.899024963378906,0.2876145839691162,60.758182525634766,0.0,0.0,-0.8563475608825684,0.5163999199867249,-0.03071746975183487,0.00021915639808867127,0.00041958026122301817,0.7049285173416138
1328,66.4,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.752777099609375,27.90182113647461,0.25859785079956055,-118.33190155029297,-0.022755177691578865,-0.01654309406876564,-0.8581688404083252,0.5125961899757385,0.4641235597678486,-27.92450714111328,0.28790709376335144,60.7454833984375,0.0,0.0,-0.8575587272644043,0.5143860578536987,-0.0284626055508852,-0.0006604687077924609,0.00029251357773318887,-0.269292950630188
1329,66.45,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.74021911621094,27.92668914794922,0.25882330536842346,-118.69429779052734,-0.022697366774082184,-0.016622601076960564,-0.859785795211792,0.5098794102668762,0.4563787410408747,-27.948993682861328,0.2880725860595703,60.73320388793945,0.0,0.0,-0.863874077796936,0.5037078857421875,-0.027383597567677498,-0.0006948870723135769,0.0001654990774113685,-1.4216171503067017
1330,66.5,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.72736358642578,27.950571060180664,0.25907155871391296,-119.58824920654297,-0.022654596716165543,-0.01668027974665165,-0.8637357950210571,0.5031590461730957,0.4503193020225994,-27.972454071044922,0.2882722318172455,60.7202262878418,0.0,0.0,0.8720166683197021,-0.48947620391845703,-0.026809491217136383,-0.0002595905971247703,0.00019963995146099478,-1.8789029121398926
1331,66.55,REVERSE_RIGHT,backward,-0.07999999821186066,0.20000000298023224,-60.71406555175781,27.975181579589844,0.2594427168369293,-119.55663299560547,-0.02271305024623871,-0.01660091243684292,-0.8635960221290588,0.5033988356590271,0.45613586860355093,-27.99737548828125,0.288697749376297,60.70673751831055,0.0,0.0,-0.8644402027130127,0.5027357339859009,-0.028300922363996506,-0.0014641431625932455,0.00042553135426715016,1.750008225440979
