time_step,true_roll_deg,pred_roll_deg,error
6794,1.1458774,3.9359512,-2.7900739
6795,1.1233027,4.316536,-3.1932333
6796,1.0912162,4.265503,-3.1742868
6797,1.0511807,5.1420975,-4.0909166
6798,1.0416267,6.417961,-5.376334
6799,1.0322447,7.584915,-6.5526705
6800,1.0230302,8.489792,-7.4667616
6801,2.189496,9.128143,-6.9386473
6802,0.9963479,9.80703,-8.810682
6803,1.2100768,7.935478,-6.7254014
6804,1.2149199,7.461235,-6.246315
6805,1.225525,7.0783234,-5.8527985
6806,1.2313021,6.2542267,-5.0229244
6807,1.2516739,5.269226,-4.0175524
6808,1.2583326,4.473564,-3.2152314
6809,1.2880825,3.9504776,-2.662395
6810,1.304577,3.6625214,-2.3579445
6811,2.6264682,3.5340881,-0.90761995
6812,1.3498926,3.9538803,-2.6039877
6813,1.4492304,3.982727,-2.5334966
6814,1.5016397,3.9396439,-2.438004
6815,1.5357567,3.9995346,-2.463778
6816,1.5999266,4.16555,-2.5656238
6817,1.6496625,4.3658752,-2.7162127
6818,1.7295252,4.597206,-2.867681
6819,1.7566253,4.843277,-3.0866518
6820,1.853381,5.1026,-3.249219
6821,1.9287207,5.3527145,-3.4239938
6822,1.9663676,5.634804,-3.668436
6823,2.054787,5.9074707,-3.8526838
6824,2.1539145,6.194542,-4.0406275
6825,2.324332,6.24765,-3.9233181
6826,2.3871267,6.0875015,-3.7003748
6827,2.5332892,5.1153564,-2.5820673
6828,2.702803,3.762146,-1.0593431
6829,2.702803,2.4859543,0.21684861
6830,2.7951927,1.4392548,1.355938
6831,2.9017456,0.72171783,2.1800277
6832,2.9017456,0.24673462,2.655011
6833,3.0118108,-0.12793732,3.139748
6834,3.0118108,-0.32174683,3.3335576
6835,3.0118108,-0.4190979,3.4309087
6836,3.1385038,-0.44065857,3.5791624
6837,3.271654,-0.35901642,3.6306703
6838,3.271654,-0.18005371,3.4517076
6839,3.271654,-0.056488037,3.328142
6840,3.271654,0.0061798096,3.265474
6841,3.271654,0.02607727,3.2455766
6842,3.271654,-0.07752228,3.3491762
6843,3.4191337,-0.15454865,3.5736823
6844,3.271654,-0.11992645,3.3915803
6845,3.4191337,0.029464722,3.389669
6846,3.4191337,0.72548676,2.693647
6847,3.5890787,1.9069443,1.6821344
6848,3.5890787,3.251831,0.3372476
6849,3.772807,4.5049667,-0.73215985
6850,3.985583,5.7411804,-1.7555974
6851,4.220421,7.0008774,-2.7804565
6852,4.805052,8.397621,-3.5925694
6853,5.6007752,10.657524,-5.056749
6854,6.746538,13.919167,-7.1726284
6855,7.528501,18.258354,-10.729853
6856,9.865807,22.90744,-13.041634
6857,18.841295,29.306553,-10.465258
6858,45.406345,45.082962,0.32338333
6859,135.40634,83.24895,52.157394
6860,161.9714,136.07149,25.899918
6861,169.09642,173.47412,-4.377701
6862,172.27625,189.15544,-16.879196
6863,174.06616,191.61302,-17.54686
6864,175.21191,189.59705,-14.385132
6865,176.00764,186.67136,-10.663712
6866,176.83292,183.96967,-7.1367493
6867,177.22942,181.78938,-4.559967
6868,177.54684,179.05315,-1.5063019
6869,178.0233,177.00629,1.0170135
6870,178.12158,176.13141,1.9901733
6871,178.36977,176.1629,2.2068634
6872,178.50603,176.57516,1.9308624
6873,178.62527,177.02576,1.5995178
6874,178.62527,177.37862,1.2466583
6875,178.68251,177.58188,1.1006317
6876,178.68251,177.66899,1.0135193
6877,176.53177,177.66797,-1.1362
6878,178.68251,177.62735,1.0551605
6879,176.53177,177.4601,-0.92832947
6880,176.53177,177.39769,-0.865921
6881,176.53177,177.2833,-0.7515259
6882,178.68251,177.181,1.5015106
6883,176.53177,177.21082,-0.67904663
6884,176.53177,177.33173,-0.7999573
6885,176.53177,177.35864,-0.8268738
6886,176.53177,177.33542,-0.8036499
6887,176.53177,177.3036,-0.7718353
6888,176.53177,177.28915,-0.75738525
6889,176.53177,177.30054,-0.7687683
6890,177.84608,177.32445,0.52163696
6891,176.53177,177.26932,-0.7375488
6892,177.84608,177.50235,0.34373474
6893,177.84608,177.48444,0.36164856
6894,177.84608,177.55301,0.29307556
6895,177.84608,177.66605,0.18003845
6896,177.84608,177.75134,0.09474182
6897,177.84608,177.79495,0.051132202
6898,177.84608,177.80981,0.03627014
6899,177.84608,177.80847,0.037612915
6900,177.84608,177.80081,0.045272827
6901,177.84608,177.79822,0.04786682
6902,177.84608,177.79471,0.051376343
6903,177.84608,177.78922,0.056869507
6904,176.53177,177.76855,-1.2367859
6905,177.84608,177.89871,-0.052627563
6906,177.84608,177.68118,0.16490173
6907,177.84608,177.58215,0.26393127
6908,177.84608,177.58249,0.26359558
6909,177.84608,177.61923,0.22685242
6910,177.84608,177.64954,0.19654846
6911,177.84608,177.64948,0.1966095
6912,177.84608,177.60478,0.24130249
6913,177.84608,177.552,0.29408264
6914,177.84608,177.50226,0.3438263
6915,177.7949,177.45697,0.3379364
6916,177.7949,177.37915,0.41575623
6917,177.7949,177.30652,0.48838806
6918,177.7949,177.23972,0.55519104
6919,177.7949,177.1724,0.6225128
6920,177.7949,177.12587,0.66903687
6921,177.7949,177.09784,0.69706726
6922,177.84608,173.2706,4.575485
6923,177.84608,170.2642,7.5818787
6924,177.84608,169.16214,8.683945
6925,177.90013,169.46283,8.437302
6926,177.9452,170.3811,7.564102
6927,178.03363,171.40834,6.62529
6928,178.07127,172.29071,5.7805634
6929,178.17842,172.9501,5.2283173
6930,178.24338,173.41081,4.8325653
6931,178.27048,173.7344,4.536072
6932,178.32706,173.93991,4.387146
6933,178.40007,174.08316,4.31691
6934,177.7094,174.20609,3.5033112
6935,178.46425,174.58391,3.8803406
6936,177.8789,174.56947,3.309433
6937,178.53624,174.79547,3.7407684
6938,178.05852,174.70927,3.3492432
6939,178.09085,174.88037,3.2104797
6940,178.60966,175.00983,3.5998383
6941,178.63948,174.8505,3.7889862
6942,178.6501,174.68872,3.96138
6943,178.66023,174.59314,4.067093
6944,177.37354,174.56015,2.813385
6945,178.69542,174.5254,4.1700134
6946,178.72726,174.53217,4.195099
6947,177.46967,174.57997,2.8896942
6948,177.48369,174.57007,2.91362
6949,177.497,174.49188,3.0051117
6950,177.53772,174.36179,3.1759338
6951,177.54927,174.21754,3.331726
6952,178.77994,174.05957,4.7203674
6953,177.56018,173.99419,3.5659943
6954,178.77994,173.79553,4.9844055
6955,178.77994,173.6789,5.1010437
6956,178.77994,173.58554,5.194397
6957,178.77994,173.50377,5.276169
6958,178.78508,173.4202,5.3648834
6959,178.78508,173.36966,5.4154205
6960,178.78508,173.32059,5.464493
6961,178.78508,173.25824,5.52684
6962,178.78508,173.19237,5.5927124
6963,178.78508,173.12038,5.6647034
6964,178.54979,173.05197,5.497818
6965,177.3585,172.9544,4.4040985
6966,177.3585,172.8877,4.47081
6967,177.3585,172.98729,4.371216
6968,177.41083,173.18326,4.2275696
6969,177.45201,173.40656,4.045456
6970,177.4716,173.60715,3.8644562
6971,177.5089,173.75847,3.7504272
6972,177.52664,173.8855,3.6411438
6973,177.58618,173.9678,3.6183777
6974,177.60182,174.0352,3.5666199
6975,177.61693,174.06589,3.5510406
6976,177.6456,174.064,3.581604
6977,177.65918,174.06602,3.593155
6978,177.67227,174.0529,3.6193695
6979,177.69702,174.03531,3.6617126
6980,177.70871,174.0082,3.7005157
6981,177.71992,173.94485,3.7750702
6982,177.74101,173.87135,3.8696594
6983,177.75089,173.82121,3.9296722
6984,177.76935,173.7655,4.003845
6985,177.77794,173.72607,4.0518646
6986,177.7861,173.68768,4.098419
6987,177.68977,173.64474,4.0450287
6988,177.66148,173.48923,4.1722565
6989,177.65642,173.30151,4.354904
6990,177.64474,173.14665,4.4980927
6991,177.63098,173.06665,4.564331
6992,177.63098,173.0457,4.5852814
6993,177.62329,173.01463,4.608658
6994,177.62329,172.97787,4.6454163
6995,177.61505,172.91496,4.7000885
6996,177.58923,172.86322,4.726013
6997,177.58923,172.82893,4.7602997
6998,177.58923,172.80084,4.788391
6999,177.58014,172.78772,4.7924194
7000,177.58014,172.80048,4.779663
7001,177.58014,172.83444,4.745697
7002,177.58014,172.8583,4.7218323
7003,177.57047,172.84976,4.720703
7004,177.56018,172.79916,4.761017
7005,177.54927,172.7237,4.825577
7006,177.497,172.56787,4.929123
7007,177.48369,172.38885,5.0948334
7008,177.42422,172.18707,5.237152
7009,177.37354,171.96329,5.410248
7010,177.32095,171.7359,5.5850525
7011,177.27948,171.49661,5.7828674
7012,177.2199,171.26503,5.9548645
7013,177.17027,174.91092,2.2593536
7014,177.07318,176.89851,0.17466736
7015,176.9975,177.13031,-0.1328125
7016,176.92935,176.56677,0.36257935
7017,176.06567,175.78041,0.28526306
7018,178.32706,174.29257,4.034485
7019,178.27048,174.16415,4.1063232
7020,175.39069,174.48053,0.91015625
7021,177.13759,173.47995,3.6576385
7022,176.98721,172.78107,4.2061462
7023,178.03363,172.3909,5.6427307
7024,176.7295,172.99597,3.7335358
7025,176.42366,173.01233,3.4113312
7026,176.05481,172.91006,3.1447449
7027,175.42607,172.66885,2.7572174
7028,175.42607,173.05847,2.3675995
7029,175.42607,173.73643,1.6896362
7030,175.42607,174.52994,0.8961334
7031,175.42607,175.15247,0.27360535
7032,172.74504,175.56598,-2.820938
7033,172.74504,175.17355,-2.4285126
7034,172.74504,174.54486,-1.79982
7035,172.74504,173.90192,-1.1568756
7036,172.46573,173.29327,-0.82754517
7037,172.1564,172.51645,-0.3600464
7038,174.80557,171.42848,3.3770905
7039,174.28941,171.14539,3.1440277
7040,173.6598,170.51474,3.1450653
7041,173.29016,169.40869,3.8814697
7042,175.77957,168.03351,7.746063
7043,170.53767,168.35773,2.179947
7044,169.69516,165.98492,3.7102356
7045,167.47119,162.34122,5.1299744
7046,164.05461,157.242,6.812607
7047,165.56027,149.84692,15.713348
7048,153.03146,141.72934,11.302124
7049,44.593655,122.7822,-78.18855
7050,18.028603,66.554596,-48.525993
7051,21.801409,28.707,-6.905592
7052,15.945395,11.366753,4.578643
7053,12.528808,4.644348,7.8844595
7054,10.304847,2.6007538,7.704093
7055,10.903586,2.5985413,8.305045
7056,9.053074,3.6528854,5.4001884
7057,5.710593,4.636177,1.0744162
7058,8.121517,5.1335144,2.9880028
7059,7.3559175,5.909111,1.4468064
7060,4.969741,6.453621,-1.48388
7061,4.573921,6.472252,-1.8983307
7062,6.4305806,6.36985,0.060730457
7063,6.4305806,6.710182,-0.27960157
7064,4.573921,7.1313934,-2.5574722
7065,4.573921,6.85804,-2.2841187
7066,4.573921,6.471382,-1.8974609
7067,4.236395,6.182335,-1.94594
7068,4.236395,5.7951508,-1.5587559
7069,4.3987055,5.47628,-1.0775747
7070,4.573921,5.222954,-0.6490326
7071,4.236395,5.0292435,-0.7928486
7072,4.236395,4.6774826,-0.44108772
7073,3.8140748,4.3266373,-0.5125625
7074,3.5763345,3.9068756,-0.33054113
7075,3.4682293,3.508171,-0.039941788
7076,3.270488,3.205925,0.064563036
7077,3.094058,2.947647,0.14641094
7078,3.0127876,2.7063293,0.30645823
7079,2.7927024,2.505989,0.28671336
7080,2.6025622,2.2920074,0.31055474
7081,2.489553,2.0877457,0.4018073
7082,2.489553,1.8526306,0.63692236
7083,1.6729368,1.6809387,-0.008001924
7084,1.6729368,1.3173447,0.35559213
7085,2.489553,0.9822922,1.5072608
7086,1.6729368,0.9938278,0.679109
7087,2.489553,0.8117523,1.6778007
7088,2.489553,0.85889435,1.6306586
7089,2.489553,0.9448242,1.5447288
7090,2.6025622,1.0011215,1.6014407
7091,2.6025622,1.1482162,1.454346
7092,2.6630008,1.2671204,1.3958805
7093,2.7927024,1.3968658,1.3958366
7094,2.8624053,1.5977936,1.2646117
7095,2.9356735,1.8207855,1.114888
7096,3.17983,1.9904327,1.1893973
7097,3.270488,2.3034897,0.96699834
7098,3.4682293,2.4729004,0.9953289
7099,3.5763345,2.6877823,0.8885522
7100,3.5763345,2.9109116,0.6654229
7101,3.5763345,3.06604,0.51029444
7102,3.5763345,3.1145706,0.46176386
7103,3.5763345,3.1197433,0.45659113
7104,3.4682293,3.1044693,0.36376
7105,3.3664606,3.0324554,0.33400512
7106,3.270488,2.956337,0.31415105
7107,3.17983,2.8735046,0.30632544
7108,3.094058,2.79348,0.30057812
7109,3.0127876,2.740425,0.27236247
7110,2.8624053,2.6893997,0.17300558
7111,2.7927024,2.5991898,0.19351268
7112,2.6630008,2.511238,0.15176272
7113,2.5448043,2.4138794,0.13092494
7114,2.489553,2.330986,0.15856695
7115,2.4366481,2.2827454,0.15390277
7116,2.3373058,2.2378616,0.09944415
7117,2.3373058,2.144516,0.1927898
7118,2.3373058,2.0714874,0.26581836
7119,2.3373058,2.0385056,0.29880023
7120,2.3373058,2.0261536,0.31115222
7121,2.3373058,2.035904,0.30140185
7122,2.3373058,2.0403671,0.29693866
7123,3.0727444,2.0228958,1.0498486
7124,3.0727444,2.199913,0.87283134
7125,2.29061,2.283493,0.007117033
7126,2.202598,2.1258698,0.076728344
7127,2.1610794,1.9786682,0.1824112
7128,2.1610794,1.9180679,0.24301147
7129,2.0825653,1.9719772,0.110588074
7130,2.0454085,1.9961548,0.049253702
7131,2.009554,2.029335,-0.019781113
7132,1.9414864,2.0620117,-0.12052536
7133,1.9091524,2.0640717,-0.15491927
7134,1.9091524,1.9826279,-0.07347548
7135,1.9091524,1.9364471,-0.027294755
7136,1.9091524,1.9264221,-0.01726973
7137,1.9091524,1.9406128,-0.031460404
7138,1.9091524,1.9523239,-0.043171525
7139,1.9091524,1.9972992,-0.088146806
7140,1.9091524,2.0763626,-0.16721022
7141,1.9091524,2.1815643,-0.27241194
7142,1.9091524,2.293396,-0.3842436
7143,1.9091524,2.4150848,-0.50593245
7144,1.9091524,2.548973,-0.6398207
7145,1.9091524,2.7048874,-0.795735
7146,1.9091524,2.8986588,-0.98950636
7147,1.7899106,3.1173172,-1.3274066
7148,1.762391,3.2736282,-1.5112373
7149,1.7098141,3.4601593,-1.7503452
7150,1.6602824,3.6508026,-1.9905202
7151,1.5911403,3.7832947,-2.1921544
7152,2.7126405,3.888176,-1.1755354
7153,1.360519,-8.006584,9.367104
7154,1.360519,-6.9207764,8.281296
7155,1.3716595,-5.5902405,6.9618998
7156,1.3903295,-4.0308228,5.421152
7157,1.4024554,-2.3826447,3.7851
7158,1.4353746,-0.83475494,2.2701297
7159,1.4637582,0.70632935,0.7574289
7160,1.5016397,2.1281433,-0.6265036
7161,1.5798135,3.3975449,-1.8177314
7162,1.5999266,4.4846115,-2.884685
7163,1.6729368,5.4406815,-3.7677445
7164,1.7295252,6.2411957,-4.5116706
7165,1.7566253,6.9498596,-5.1932344
7166,1.853381,7.5565186,-5.7031374
7167,1.9663676,8.152832,-6.1864643
7168,2.054787,8.76339,-6.708603
7169,2.1539145,9.38121,-7.227296
7170,2.324332,10.042595,-7.7182627
7171,2.5332892,10.790382,-8.257093
7172,2.702803,11.669121,-8.966318
7173,2.7951927,12.634415,-9.839222
7174,3.0118108,13.570694,-10.558884
7175,3.271654,14.569046,-11.297392
7176,3.772807,15.656532,-11.883725
7177,4.220421,17.124306,-12.903885
7178,4.805052,18.851753,-14.046701
7179,5.6007752,20.963646,-15.362871
7180,6.746538,23.6269,-16.880362
7181,8.5364485,27.189034,-18.652584
7182,11.716279,32.343327,-20.627048
7183,18.841295,40.683887,-21.842592
7184,90.40349,56.824986,33.578503
7185,161.9714,117.50757,44.463837
7186,169.09642,164.03271,5.0637054
7187,172.27625,186.25871,-13.982468
7188,175.21191,191.04706,-15.835144
7189,176.00764,189.15848,-13.150833
7190,176.00764,185.66846,-9.660812
7191,180.0,182.39621,-2.3962097
7192,180.0,178.79944,1.2005615
7193,180.0,176.45877,3.5412292
7194,180.0,175.25229,4.747711
7195,176.00764,174.72925,1.2783966
7196,175.6456,175.6306,0.01499939
7197,176.00764,175.78345,0.22419739
7198,175.6456,175.50137,0.14422607
7199,175.6456,173.93867,1.7069244
7200,175.21191,172.53328,2.6786346
7201,175.21191,172.03845,3.173462
7202,175.6456,172.27608,3.369522
7203,175.21191,172.88959,2.3223267
7204,175.21191,173.50662,1.7052917
7205,175.21191,173.94986,1.2620544
7206,175.21191,174.67422,0.5376892
7207,175.21191,175.6689,-0.45698547
7208,176.00764,176.62093,-0.61328125
7209,176.59227,177.26782,-0.67555237
7210,177.03989,177.6283,-0.5884094
7211,177.22942,177.79778,-0.5683594
7212,177.54684,177.89713,-0.35028076
7213,177.80669,177.95747,-0.15078735
7214,178.0233,178.00491,0.01838684
7215,178.12158,178.07257,0.04901123
7216,175.76361,178.17282,-2.4092102
7217,176.05481,178.64609,-2.591278
7218,176.18593,178.92868,-2.742752
7219,176.42366,178.98932,-2.5656586
7220,176.63354,178.87564,-2.242096
7221,176.7295,178.7303,-2.0007935
7222,177.9452,178.4902,-0.54499817
7223,176.90594,177.94223,-1.0362854
7224,177.98758,177.91724,0.07034302
7225,177.98758,177.68613,0.30145264
7226,177.98758,177.64975,0.3378296
7227,177.98758,177.72742,0.26016235
7228,177.98758,177.8248,0.16278076
7229,177.98758,177.90277,0.08480835
7230,177.98758,177.94644,0.041137695
7231,177.98758,177.96844,0.019134521
7232,177.9452,177.97305,-0.02784729
7233,177.9452,177.92648,0.018722534
7234,177.9452,177.88309,0.06211853
7235,177.9452,177.85121,0.09399414
7236,177.9452,177.83044,0.11476135
7237,177.9452,177.8168,0.12840271
7238,177.9452,177.81291,0.1322937
7239,177.9452,177.80753,0.13768005
7240,177.9452,177.7978,0.1473999
7241,177.9452,177.79083,0.15437317
7242,177.9452,177.76419,0.18101501
7243,177.9452,177.75166,0.19354248
7244,177.9452,177.73668,0.20852661
7245,177.9452,177.71634,0.22886658
7246,177.9452,177.6995,0.24571228
7247,177.9452,177.67769,0.2675171
7248,177.9452,177.65002,0.29518127
7249,177.9452,177.61722,0.32798767
7250,177.9452,177.58911,0.35609436
7251,177.9452,177.53874,0.40646362
7252,177.9452,177.48495,0.46025085
7253,177.9452,177.43222,0.5129852
7254,177.9452,177.3807,0.5644989
7255,177.9452,177.34154,0.6036682
7256,177.9452,173.54224,4.4029694
7257,177.9452,170.48312,7.462082
7258,177.9452,169.24203,8.703171
7259,178.03363,169.34851,8.68512
7260,178.03363,170.13437,7.8992615
7261,178.07127,171.04019,7.031082
7262,178.07127,171.85297,6.2183075
7263,178.14662,172.47887,5.667755
7264,178.17842,172.97421,5.2042084
7265,178.24338,173.34529,4.8980865
7266,177.51045,173.60919,3.9012604
7267,177.56335,174.14087,3.4224854
7268,177.66269,174.51962,3.1430664
7269,177.7094,174.72568,2.9837189
7270,177.79741,174.81789,2.9795227
7271,177.83891,174.85483,2.984085
7272,177.91743,174.85815,3.0592804
7273,177.95459,174.85625,3.098343
7274,178.09085,174.84154,3.2493134
7275,178.12212,174.86362,3.2584991
7276,178.1817,174.87987,3.301834
7277,178.21008,174.89563,3.3144531
7278,178.23761,174.89966,3.3379517
7279,178.29019,174.89952,3.3906708
7280,178.31532,174.90417,3.411148
7281,178.33972,174.87999,3.459732
7282,178.38646,174.7898,3.5966644
7283,178.40886,174.62912,3.7797394
7284,178.43065,174.39624,4.0344086
7285,178.43065,174.09552,4.335129
7286,178.74832,173.70847,5.039856
7287,178.45184,173.38623,5.065613
7288,178.43065,173.12344,5.307205
7289,178.74167,172.82959,5.912079
7290,178.74832,172.6785,6.069824
7291,178.74832,172.65894,6.089386
7292,178.74167,172.67035,6.0713196
7293,178.43065,172.63268,5.7979736
7294,178.43065,172.49388,5.9367676
7295,178.43065,172.34938,6.0812683
7296,178.43065,172.38733,6.0433197
7297,178.45184,172.62735,5.8244934
7298,178.47247,173.00085,5.4716187
7299,178.51213,173.39026,5.121872
7300,178.5312,173.7117,4.819504
7301,178.5679,173.94118,4.6267242
7302,178.60281,174.12791,4.4748993
7303,178.61964,174.27133,4.3483124
7304,177.4716,174.37088,3.1007233
7305,177.49057,174.36353,3.1270447
7306,178.68309,174.32037,4.3627167
7307,177.54378,174.35641,3.1873627
7308,177.58618,174.3241,3.262085
7309,177.61693,174.2683,3.3486328
7310,177.63152,174.23093,3.400589
7311,177.65918,174.1919,3.4672852
7312,177.67227,174.17105,3.5012207
7313,177.69702,174.16136,3.5356598
7314,177.70871,174.17204,3.5366669
7315,177.71992,174.18039,3.5395355
7316,177.74101,174.17986,3.5611572
7317,177.75089,174.17079,3.5800934
7318,177.76935,174.14886,3.6204834
7319,177.79385,174.13162,3.6622314
7320,177.77971,174.1228,3.6569061
7321,177.7933,174.08777,3.705536
7322,177.80519,174.04016,3.76503
7323,177.8105,173.98373,3.826767
7324,177.62329,173.90585,3.7174377
7325,177.58014,173.63339,3.9467468
7326,177.57047,173.34459,4.225876
7327,177.56018,173.11736,4.4428253
7328,177.56018,172.94278,4.617401
7329,177.56018,172.7909,4.769287
7330,177.56018,172.64514,4.915039
7331,177.56018,172.53812,5.022064
7332,177.56018,172.47824,5.0819397
7333,177.56018,172.46423,5.0959473
7334,177.56018,172.4639,5.096283
7335,177.56018,172.47531,5.0848694
7336,177.56018,172.50278,5.0574036
7337,177.56018,172.54651,5.013672
7338,177.56018,172.61076,4.949417
7339,177.54927,172.678,4.871277
7340,177.54927,172.75076,4.7985077
7341,177.53772,172.76749,4.770233
7342,177.48369,172.71634,4.7673492
7343,177.46967,172.63823,4.831436
7344,177.42422,172.52716,4.897064
7345,177.37354,172.40549,4.968048
7346,177.3007,172.29138,5.009323
7347,177.27948,172.1702,5.1092834
7348,177.19568,172.02965,5.166031
7349,177.17027,171.88062,5.2896576
7350,177.07318,171.73358,5.3395996
7351,176.9975,171.58304,5.414459
7352,176.96425,175.2538,1.7104492
7353,176.80116,177.27576,-0.47459412
7354,175.84103,177.68048,-1.839447
7355,175.76152,176.97726,-1.215744
7356,175.67194,176.3804,-0.7084656
7357,175.58469,176.27066,-0.6859741
7358,175.58469,176.44579,-0.86109924
7359,175.58469,176.74924,-1.1645508
7360,175.58469,177.05743,-1.4727478
7361,175.58469,177.31369,-1.7290039
7362,175.67194,177.51138,-1.839447
7363,175.67194,177.56207,-1.8901367
7364,175.67194,177.36266,-1.6907196
7365,175.58469,176.9231,-1.3384094
7366,175.58469,176.18097,-0.59628296
7367,175.39069,175.14264,0.24804688
7368,176.29507,173.85562,2.4394531
7369,175.06473,173.37009,1.6946411
7370,176.7295,172.32526,4.404251
7371,176.42366,171.75046,4.6732025
7372,175.3556,171.28229,4.0733185
7373,175.08406,171.00253,4.0815277
7374,173.24762,170.69272,2.5549011
7375,174.60173,169.1514,5.4503326
7376,171.82559,168.53671,3.2888794
7377,171.05998,166.5094,4.550583
7378,168.28372,163.85588,4.427841
7379,171.25385,159.63258,11.621262
7380,168.8825,157.61945,11.263062
7381,167.47119,156.07492,11.396271
7382,171.46355,152.99457,18.468979
7383,161.56505,153.86456,7.700485
7384,158.1986,147.32272,10.87587
7385,134.59366,136.58804,-1.9943848
7386,134.59366,107.32959,27.264069
7387,45.0,86.01659,-41.016586
7388,33.690067,53.522217,-19.83215
7389,21.801409,28.625134,-6.8237247
7390,22.792244,13.217514,9.57473
7391,18.028603,9.401009,8.627594
7392,18.028603,8.760506,9.268097
7393,18.028603,10.134422,7.8941803
7394,18.028603,12.008278,6.0203247
7395,12.528808,13.795662,-1.2668543
7396,12.528808,13.189362,-0.66055393
7397,12.528808,12.560204,-0.031395912
7398,18.028603,12.260368,5.7682343
7399,18.028603,14.270462,3.7581406
7400,18.028603,16.175209,1.8533936
7401,18.028603,16.96901,1.0595932
7402,12.528808,16.495064,-3.9662561
7403,10.304847,13.308655,-3.003808
7404,14.848772,10.036613,4.8121586
7405,12.58827,9.013847,3.5744228
7406,7.5946436,8.0759735,-0.48132992
7407,6.340192,6.5024567,-0.16226482
7408,6.009006,5.466957,0.54204893
7409,5.710593,4.97612,0.7344732
7410,4.763642,4.79364,-0.029998302
7411,1.630229,4.590683,-2.960454
7412,1.4939729,4.1977158,-2.703743
7413,3.4682293,3.875534,-0.40730476
7414,1.2183671,3.624321,-2.405954
7415,3.0127876,3.2973633,-0.2845757
7416,2.8624053,3.0007706,-0.13836527
7417,2.6630008,2.7271194,-0.064118624
7418,2.6025622,2.4250793,0.17748284
7419,2.4366481,2.1738815,0.2627666
7420,1.6496625,1.8924408,-0.2427783
7421,2.3373058,1.5174103,0.8198955
7422,2.3373058,1.2762985,1.0610073
7423,2.4366481,1.1579742,1.2786739
7424,1.6210619,1.1532059,0.46785605
7425,1.6496625,0.8368912,0.8127713
7426,1.6496625,0.5408859,1.1087766
7427,1.6496625,0.3374405,1.312222
7428,1.6496625,0.20195007,1.4477124
7429,2.4366481,0.10580444,2.3308437
7430,2.4366481,0.3176422,2.119006
7431,2.4366481,0.5420761,1.894572
7432,2.4366481,0.6770706,1.7595775
7433,2.489553,0.7355499,1.754003
7434,2.489553,0.80078125,1.6887717
7435,2.6630008,0.82666016,1.8363407
7436,2.726311,1.0134048,1.7129061
7437,2.7927024,1.2276764,1.565026
7438,2.8624053,1.3203888,1.5420165
7439,3.0127876,1.3807449,1.6320426
7440,3.0127876,1.5264206,1.486367
7441,3.0127876,1.6261673,1.3866203
7442,3.0127876,1.6984253,1.3143623
7443,3.0127876,1.7716446,1.241143
7444,3.0127876,1.8553925,1.1573951
7445,3.0127876,1.9488602,1.0639274
7446,3.094058,2.034996,1.059062
7447,3.094058,2.1975708,0.89648724
7448,3.094058,2.3473282,0.74672985
7449,3.094058,2.4723969,0.6216612
7450,3.094058,2.5795135,0.5145445
7451,3.094058,2.6778946,0.41616344
7452,3.094058,0.105018616,2.9890394
7453,3.17983,1.3290176,1.8508124
7454,3.17983,2.6604996,0.5193305
7455,3.17983,3.6355438,-0.45571375
7456,3.17983,4.1278076,-0.94797754
7457,3.17983,4.2747116,-1.0948815
7458,3.270488,4.2612686,-0.9907806
7459,3.270488,4.2941513,-1.0236633
7460,3.270488,4.325348,-1.0548599
7461,3.270488,4.3935165,-1.1230285
7462,4.4808826,4.366478,0.11440468
7463,4.3423567,4.644905,-0.3025484
7464,4.2172537,4.713379,-0.49612522
7465,4.0927033,4.537323,-0.44461966
7466,2.8624053,4.3151016,-1.4526963
7467,2.7927024,3.9957657,-1.2030632
7468,2.6630008,3.8648071,-1.2018063
7469,2.489553,3.8039703,-1.3144174
7470,2.4366481,3.772934,-1.3362858
7471,0.7117122,3.791481,-3.079769
7472,2.202598,3.7041626,-1.5015645
7473,2.1610794,3.6939545,-1.5328751
7474,2.0825653,3.703125,-1.6205597
7475,2.009554,3.6835175,-1.6739635
7476,1.9091524,3.6157227,-1.7065703
7477,1.818303,3.486206,-1.6679031
7478,1.7899106,3.3108063,-1.5208957
7479,1.762391,3.1532898,-1.3908988
7480,1.6846843,3.0054932,-1.3208089
7481,1.6602824,2.809883,-1.1496007
7482,1.5911403,2.621231,-1.0300908
7483,1.5693548,2.3940506,-0.8246958
7484,1.5481577,2.2033157,-0.65515804
7485,1.4878675,2.0236359,-0.5357684
7486,1.4688007,1.802391,-0.3335904
7487,1.4502163,1.5839767,-0.13376045
7488,1.4320962,1.3841095,0.047986746
7489,1.397181,1.1881027,0.20907831
7490,1.380354,0.98433685,0.3960172
7491,1.3639275,0.77780914,0.58611834
7492,1.3478873,0.5851364,0.76275086
7493,1.3478873,0.40102386,0.9468634
7494,1.3322198,0.28530884,1.046911
7495,1.3169124,0.16947174,1.1474407
7496,1.3019527,0.0442276,1.2577251
7497,1.287329,-0.109054565,1.3963835
7498,1.2590452,-0.26673126,1.5257765
7499,2.3830693,-0.39842224,2.7814915
7500,1.153257,-0.4539566,1.6072136
7501,1.151519,-0.38058472,1.5321037
7502,1.1500168,-0.3059311,1.4559479
7503,1.1487488,-0.25792694,1.4066757
7504,1.1477134,-0.22415924,1.3718727
7505,1.181189,-0.23560333,1.4167923
