time_step,true_yaw_cos,pred_yaw_cos,error
1691,0.9999884,1.0319016,-0.03191322
1692,0.9999838,1.0302508,-0.030267
1693,0.99998146,1.0279998,-0.028018296
1694,0.99998146,1.025609,-0.025627553
1695,0.99998146,1.0230148,-0.02303332
1696,0.99998146,1.020857,-0.020875514
1697,0.99998146,1.0193619,-0.01938039
1698,0.99875236,1.0184841,-0.01973176
1699,0.99816847,1.0131841,-0.015015602
1700,0.99778515,0.9988402,-0.0010550618
1701,0.99681526,0.9777477,0.019067585
1702,0.9938837,0.95201385,0.04186988
1703,0.9912279,0.9184539,0.07277405
1704,0.9863939,0.87607616,0.11031777
1705,0.97618705,0.8205472,0.15563983
1706,0.9284767,0.73813593,0.19034076
1707,0.4472136,0.55031884,-0.10310525
1708,-0.8320503,-0.075842954,-0.75620735
1709,-0.97618705,-0.6534311,-0.32275593
1710,-0.9628735,-0.9817183,0.018844783
1711,-0.97916514,-1.0800868,0.10092169
1712,-0.98663205,-1.0820731,0.09544104
1713,-0.99654573,-1.0288519,0.032306135
1714,-0.99681526,-0.9631829,-0.033632338
1715,-0.9972678,-0.90329665,-0.09397113
1716,-0.9972678,-0.858652,-0.13861579
1717,-0.9972678,-0.85455745,-0.14271033
1718,-0.99681526,-0.8506918,-0.14612347
1719,-0.9958932,-0.8386944,-0.15719879
1720,-0.9938837,-0.8214995,-0.1723842
1721,-0.9912279,-0.8003628,-0.1908651
1722,-0.9838699,-0.7743354,-0.20953453
1723,-0.97618705,-0.73422474,-0.24196231
1724,-0.96152395,-0.67691,-0.28461397
1725,-0.8320503,-0.59156805,-0.24048227
1726,6.123234e-17,-0.34018534,0.34018534
1727,0.8320503,0.20299688,0.6290535
1728,0.96152395,0.7090383,0.25248563
1729,0.97618705,1.0853572,-0.10917014
1730,0.9883717,1.2517055,-0.26333386
1731,0.99227786,1.271818,-0.27954018
1732,0.9938837,1.2181432,-0.2242595
1733,0.9950372,1.1378661,-0.14282894
1734,0.9954955,1.047023,-0.05152756
1735,0.9954955,0.95821023,0.03728527
1736,0.9950372,0.8828955,0.11214167
1737,0.9931506,0.8255848,0.16756576
1738,0.98994946,0.7764613,0.21348816
1739,0.9838699,0.72142977,0.26244015
1740,0.96152395,0.6432441,0.31827986
1741,0.8944272,0.48819986,0.40622732
1742,0.4472136,0.16726673,0.27994686
1743,-0.70710677,-0.22860779,-0.478499
1744,-0.9284767,-0.53026545,-0.39821124
1745,-0.96152395,-0.7854254,-0.17609853
1746,-0.97618705,-0.96174204,-0.014445007
1747,-0.9838699,-1.0446905,0.06082058
1748,-0.9838699,-1.0634499,0.07957995
1749,-0.9838699,-1.0491922,0.06532228
1750,-0.9838699,-1.0251858,0.041315913
1751,-0.9838699,-1.0021193,0.018249393
1752,-0.9628735,-0.9836621,0.02078861
1753,-0.9628735,-0.9629692,9.5665455e-05
1754,-0.9628735,-0.94689775,-0.015975773
1755,-0.9683854,-0.9374321,-0.030953288
1756,-0.9683854,-0.9368143,-0.03157109
1757,-0.9883717,-0.97804207,-0.010329604
1758,-0.972772,-1.0137728,0.041000843
1759,-0.98785156,-1.0259944,0.03814286
1760,-0.99736667,-0.92743325,-0.069933414
1761,-0.9971483,-0.9302772,-0.06687105
1762,-0.99736667,-0.9357612,-0.061605453
1763,-0.99736667,-0.9417241,-0.055642545
1764,-0.99736667,-0.946408,-0.050958693
1765,-0.99736667,-0.94967014,-0.04769653
1766,-0.99736667,-0.9515824,-0.045784295
1767,-0.99905616,-0.95196855,-0.04708761
1768,-0.99909586,-0.9537803,-0.045315564
1769,-0.99909586,-0.95554084,-0.04355502
1770,-0.99909586,-0.95643467,-0.04266119
1771,-0.9974619,-0.9566219,-0.04084003
1772,-0.9974619,-0.9581616,-0.039300323
1773,-0.99909586,-0.95925564,-0.03984022
1774,-0.99764335,-0.9614904,-0.03615296
1775,-0.99764335,-0.96279603,-0.03484732
1776,-0.99916804,-0.97389907,-0.025268972
1777,-0.9977225,-0.985671,-0.012051523
1778,-0.997875,-0.9946611,-0.0032138824
1779,-0.99895006,-0.9993086,0.00035852194
1780,-0.9990734,-0.9972025,-0.0018708706
1781,-0.999112,-0.99235183,-0.00676018
1782,-0.999112,-0.9871217,-0.011990309
1783,-0.999112,-0.98208755,-0.017024457
1784,-0.999112,-0.9778742,-0.02123779
1785,-0.99914867,-0.97459894,-0.024549723
1786,-0.99921167,-0.97249603,-0.026715636
1787,-0.99921167,-0.9685329,-0.03067875
1788,-0.9995121,-0.9653076,-0.034204483
1789,-0.9995121,-0.9643001,-0.03521198
1790,-0.9995121,-0.96394956,-0.035562515
1791,-0.9995121,-0.9715519,-0.027960181
1792,-0.9995121,-0.9787784,-0.020733654
1793,-0.999527,-0.98692846,-0.012598515
1794,-0.99955475,-0.9925891,-0.006965637
1795,-0.999635,-0.99611765,-0.0035173297
1796,-0.9999925,-0.99885464,-0.0011378527
1797,-0.99999577,-0.9990495,-0.00094628334
1798,-0.99998766,-0.9972816,-0.0027060509
1799,-0.9999948,-0.99433655,-0.005658269
1800,-0.9999993,-0.9916376,-0.008361697
1801,-0.9999997,-0.98969406,-0.010305643
1802,-1.0,-0.98835474,-0.0116452575
1803,-0.9999997,-0.98777884,-0.0122208595
1804,-0.9999993,-0.9909333,-0.009065986
1805,-0.9999987,-0.99072826,-0.00927043
1806,-0.9999987,-0.99002165,-0.009977043
1807,-0.9999987,-0.9892774,-0.010721266
1808,-0.9999987,-0.98855543,-0.011443257
1809,-0.9999987,-0.99037653,-0.009622157
1810,-0.9999987,-0.9890218,-0.010976911
1811,-0.999998,-0.9870166,-0.012981355
1812,-0.999998,-0.98531854,-0.014679432
1813,-0.999998,-0.9836899,-0.01630807
1814,-0.999998,-0.9819138,-0.018084168
1815,-0.999998,-0.9798527,-0.020145297
1816,-0.999998,-0.9717475,-0.028250456
1817,-0.9999995,-0.96126705,-0.03873247
1818,-0.9999971,-0.9514224,-0.048574686
1819,-0.9999948,-0.94208384,-0.05791098
1820,-0.99999785,-0.9384033,-0.061594546
1821,-0.9999804,-0.93565995,-0.064320445
1822,-0.9999933,-0.9366572,-0.063336134
1823,-0.9999662,-0.939313,-0.06065321
1824,-0.99995804,-0.9416677,-0.058290362
1825,-0.99998784,-0.9482083,-0.05177957
1826,-0.9999884,-0.9530226,-0.046965778
1827,-0.9999884,-0.9551407,-0.044847667
1828,-0.9999866,-0.95530266,-0.044683933
1829,-0.9999866,-1.0125483,0.0125617385
1830,-0.9999866,-1.054976,0.054989398
1831,-0.9999866,-1.075477,0.075490415
1832,-0.9999866,-1.0719374,0.07195085
1833,-0.9999866,-1.0572109,0.057224333
1834,-0.9999852,-1.0395808,0.039595604
1835,-0.9999838,-1.0230576,0.023073792
1836,-0.99997795,-1.0092349,0.009256959
1837,-0.99997276,-0.9984051,-0.0015676618
1838,-0.9999637,-0.99019486,-0.009768844
1839,-0.99995774,-0.98367256,-0.016285181
1840,-0.9999484,-0.97799754,-0.021950841
1841,-0.99993694,-0.9727156,-0.027221322
1842,-0.999917,-0.96799034,-0.031926632
1843,-0.9999054,-0.9633739,-0.036531508
1844,-0.99988353,-0.9588732,-0.04101032
1845,-0.9998444,-0.9690871,-0.030757248
1846,-1.0,-0.9839998,-0.016000211
1847,-1.0,-0.9967587,-0.0032413006
1848,-0.9997739,-1.0061513,0.006377399
1849,-0.9997739,-1.014246,0.014472067
1850,-1.0,-1.0190216,0.01902163
1851,-1.0,-1.0227109,0.02271092
1852,-1.0,-1.0239189,0.023918867
1853,-1.0,-1.0229639,0.022963881
1854,-1.0,-1.0207493,0.02074933
1855,-0.99973565,-1.0180198,0.018284142
1856,-0.99973565,-1.0176171,0.017881453
1857,-0.99971217,-1.0163183,0.016606152
1858,-0.99971217,-1.0136652,0.01395303
1859,-0.99971217,-0.99113554,-0.008576632
1860,-0.99971217,-0.9625519,-0.037160277
1861,-0.9996601,-0.9346181,-0.06504196
1862,-0.9995952,-0.9207002,-0.07889503
1863,-0.9994626,-0.89268905,-0.106773555
1864,-0.9958932,-0.8642622,-0.13163096
1865,-0.9938837,-0.83886373,-0.15502
1866,-0.98994946,-0.80514586,-0.1848036
1867,-0.9838699,-0.7560557,-0.2278142
1868,-0.96152395,-0.681191,-0.28033292
1869,-0.8320503,-0.5700247,-0.2620256
1870,0.4472136,-0.2749564,0.72217
1871,0.9486833,0.32673222,0.6219511
1872,0.96152395,0.755997,0.20552695
1873,0.97618705,0.9789362,-0.002749145
1874,0.9838699,1.0709864,-0.08711648
1875,0.99227786,1.0907099,-0.098432064
1876,0.9931506,1.0791289,-0.08597827
1877,0.9938837,1.052943,-0.059059262
1878,0.9938837,1.0237648,-0.02988112
1879,0.9938837,0.9976424,-0.003758669
1880,0.9938837,0.97772264,0.016161084
1881,0.9938837,0.9648475,0.029036224
1882,0.9938837,0.9582598,0.035623908
1883,0.9938837,0.95629877,0.03758496
1884,0.99450547,0.9636755,0.030829966
1885,0.9950372,0.97962236,0.015414834
1886,0.9950372,0.99622655,-0.0011893511
1887,0.99654573,1.0082077,-0.011661947
1888,0.9974587,1.0177399,-0.020281196
1889,0.99763036,1.0227413,-0.02511096
1890,0.99573207,1.0203419,-0.024609804
1891,0.99778515,1.0099678,-0.012182653
1892,0.99778515,1.0037493,-0.0059641004
1893,0.99778515,0.99999964,-0.0022144914
1894,0.9980526,0.9977319,0.000320673
1895,0.9980526,0.9973371,0.00071549416
1896,0.9980526,0.9975605,0.00049209595
1897,0.9980526,0.9979341,0.000118494034
1898,0.99816847,0.9982997,-0.00013124943
1899,0.99816847,0.9991013,-0.0009328127
1900,0.99816847,0.99978614,-0.0016176701
1901,0.99816847,1.0001467,-0.0019782782
1902,0.99816847,1.0002476,-0.0020791292
1903,0.9982744,1.0001787,-0.0019043088
1904,0.99837136,1.0006871,-0.0023157597
1905,0.99837136,1.0053679,-0.0069965124
1906,0.99837136,1.0118499,-0.0134785175
1907,0.99846035,1.0176615,-0.0192011
1908,0.99854225,1.0222613,-0.023719013
1909,0.9986178,1.0253985,-0.026780665
1910,0.99772227,1.026951,-0.029228687
1911,0.99875236,1.0230607,-0.024308324
1912,0.9988124,1.0220777,-0.023265302
1913,0.9988124,1.0217896,-0.022977173
1914,0.99806327,1.0179236,-0.019860327
1915,0.9989201,1.0096993,-0.010779262
1916,0.9989201,1.0055549,-0.0066348314
1917,0.99896854,1.0062066,-0.00723809
1918,0.99905616,1.008728,-0.009671867
1919,0.99905616,1.0113422,-0.012286007
1920,0.99905616,1.0128853,-0.013829172
1921,0.9999054,1.0099083,-0.010002911
1922,0.9984198,1.0139289,-0.015509069
1923,0.9985623,1.0060229,-0.007460654
1924,0.9985623,0.99696267,0.0015996099
1925,0.9986299,0.992682,0.0059479475
1926,0.99920094,0.99196744,0.0072335005
1927,0.99923193,0.99559367,0.0036382675
1928,0.9992612,0.9989191,0.00034207106
1929,0.9992612,1.0008032,-0.0015420318
1930,0.99928874,1.0011812,-0.0018925071
1931,0.99928874,1.0007298,-0.0014410615
1932,0.99928874,0.9994917,-0.00020295382
1933,0.99931484,0.9984951,0.0008197427
1934,0.99931484,0.9982909,0.0010239482
1935,0.9993395,0.9982761,0.0010634065
1936,0.9993628,0.99823284,0.0011299849
1937,0.9993628,0.99799013,0.001372695
1938,0.999385,0.99730444,0.0020805597
1939,0.99942595,0.9972991,0.0021268725
1940,0.99942595,0.9985714,0.0008545518
1941,0.99946296,1.0002738,-0.0008108616
1942,0.9995121,1.0019615,-0.0024493933
1943,0.99954116,1.0030565,-0.0035153627
1944,0.99956775,1.0037601,-0.0041923523
1945,0.9996035,1.0039327,-0.0043292046
1946,0.99965394,1.0047046,-0.005050659
1947,0.9996877,1.005898,-0.006210327
1948,0.9997167,1.0069742,-0.007257521
1949,0.9997297,1.0073704,-0.00764066
1950,0.9997638,1.0098984,-0.010134637
1951,0.9999993,1.0086894,-0.008690119
1952,0.9999971,1.0084082,-0.008411109
1953,0.9999971,1.0071456,-0.007148564
1954,0.9999971,1.0058072,-0.005810082
1955,0.999998,1.0053518,-0.0053538084
1956,0.999998,1.0057786,-0.0057805777
1957,0.999757,1.006985,-0.0072279572
1958,0.999998,1.0039982,-0.004000187
1959,0.9997662,1.0064065,-0.0066403747
1960,0.9997662,1.0053067,-0.0055405498
1961,0.9997662,1.023194,-0.023427784
1962,0.9997662,1.0294719,-0.029705703
1963,0.9999987,1.0291612,-0.029162526
1964,0.9999993,1.030982,-0.030982733
1965,0.9997837,1.0324919,-0.032708228
1966,1.0,1.0296267,-0.029626727
1967,1.0,1.0295615,-0.02956152
1968,0.9999998,1.0296768,-0.029676974
1969,0.9999995,1.0285606,-0.028561115
1970,0.999999,1.0273526,-0.027353585
1971,0.99999833,1.0265138,-0.026515484
1972,0.99999744,1.0261408,-0.026143372
1973,0.99999636,1.026608,-0.026611626
1974,0.9999951,1.0306332,-0.030638099
1975,0.9999933,1.0354682,-0.035474896
1976,0.99999154,1.0398054,-0.039813876
1977,0.99999154,1.0661283,-0.06613672
1978,0.99967146,1.067139,-0.06746757
1979,0.9999884,1.0629847,-0.06299633
1980,0.9999895,1.056382,-0.05639243
1981,0.9999895,1.054594,-0.05460453
1982,0.9996628,1.057494,-0.057831228
1983,0.9999884,1.0685133,-0.0685249
1984,0.9999884,1.0752287,-0.075240314
1985,0.99998784,1.0752935,-0.0753057
1986,0.9999866,1.0740299,-0.07404333
1987,0.9999838,1.072981,-0.07299721
1988,0.99956775,1.0719005,-0.07233274
1989,0.99997276,1.0721055,-0.072132766
1990,0.9995121,1.0671086,-0.067596555
1991,0.99946296,1.0629784,-0.063515425
1992,0.99942595,1.0577303,-0.05830437
1993,0.9993628,1.0518036,-0.052440763
1994,0.9993395,1.0456637,-0.046324193
1995,0.9992612,1.0401063,-0.040845096
1996,0.99916804,1.0386752,-0.03950715
1997,0.99905616,1.0380647,-0.039008558
1998,0.9989201,1.0367249,-0.037804842
1999,0.9988124,1.0343133,-0.035500944
2000,0.9974499,1.0312165,-0.033766627
2001,0.99837136,1.0248145,-0.026443124
2002,0.9962844,1.0179825,-0.021698058
2003,0.99573207,1.0077534,-0.012021303
2004,0.9972678,0.9945047,0.0027630925
2005,0.9937083,0.98389524,0.00981307
2006,0.9962406,0.9693053,0.026935339
2007,0.9950372,0.95850855,0.036528647
2008,0.9819469,0.9487691,0.033177793
2009,0.9759614,0.91499394,0.060967445
2010,0.9666056,0.8553121,0.111293495
2011,0.9387786,0.7692008,0.16957778
2012,0.8944272,0.6300705,0.26435667
2013,6.123234e-17,0.4297225,-0.4297225
2014,-0.70710677,-0.13467763,-0.5724291
2015,-0.8320503,-0.55547637,-0.27657396
2016,-0.9284767,-0.8352746,-0.093202114
2017,-0.96152395,-1.007495,0.045971096
2018,-0.97618705,-1.0629475,0.08676046
2019,-0.9838699,-1.0780201,0.094150186
2020,-0.9883717,-1.0653437,0.07697207
2021,-0.9883717,-1.0397315,0.051359832
2022,-0.9863939,-1.0095124,0.023118496
2023,-0.9883717,-0.9829208,-0.0054508448
2024,-0.9883717,-0.96522236,-0.023149312
2025,-0.9883717,-0.9541303,-0.03424138
2026,-0.9883717,-0.9477795,-0.040592194
2027,-0.9883717,-0.9464946,-0.04187709
2028,-0.9883717,-0.9500942,-0.038277447
2029,-0.9912279,-0.96162254,-0.029605389
2030,-0.9931506,-0.9737941,-0.01935649
2031,-0.9938837,-0.98291165,-0.010972083
2032,-0.9950372,-0.99042827,-0.004608929
2033,-0.9958932,-0.99217075,-0.0037224293
2034,-0.99654573,-0.9915553,-0.0049904585
2035,-0.9972678,-0.9902239,-0.007043898
2036,-0.9972678,-0.9890338,-0.008233964
2037,-0.99763036,-0.9884589,-0.009171486
2038,-0.9980526,-0.98869544,-0.009357154
2039,-0.99816847,-0.9840323,-0.014136195
2040,-0.9982744,-0.97956836,-0.018706024
2041,-0.9956968,-0.97668874,-0.01900804
2042,-0.9954668,-0.97591907,-0.01954776
2043,-0.9954668,-0.976633,-0.018833816
2044,-0.99837136,-0.97834975,-0.020021617
2045,-0.99837136,-0.9818381,-0.016533256
2046,-0.99837136,-0.984462,-0.01390934
2047,-0.9956968,-0.9863191,-0.009377658
2048,-0.99837136,-0.98720485,-0.011166513
2049,-0.99846035,-0.9874536,-0.0110067725
2050,-0.99846035,-0.99056417,-0.007896185
2051,-0.99846035,-0.9937942,-0.0046661496
2052,-0.99854225,-0.9964138,-0.0021284223
2053,-0.99854225,-0.99869305,0.00015079975
2054,-0.99854225,-1.0007697,0.0022274852
2055,-0.99611264,-1.002954,0.0068413615
2056,-0.9986178,-1.0038812,0.005263388
2057,-0.99629253,-1.0067453,0.010452807
2058,-0.99629253,-1.0081866,0.011894047
2059,-0.99629253,-1.009609,0.0133164525
2060,-0.99629253,-1.0115229,0.015230358
2061,-0.99629253,-1.0136423,0.01734978
2062,-0.99629253,-1.0158302,0.019537628
2063,-0.99662244,-1.0178502,0.021227717
2064,-0.99662244,-1.0205144,0.023891926
2065,-0.99662244,-1.0137066,0.017084122
2066,-0.99662244,-0.9930852,-0.0035372376
2067,-0.99662244,-0.9710243,-0.025598168
2068,-0.9967658,-0.95510566,-0.04166013
2069,-0.9967658,-0.9465782,-0.050187588
2070,-0.9967658,-0.94345963,-0.053306162
2071,-0.9967658,-0.9432176,-0.053548217
2072,-0.99886817,-0.9442523,-0.054615855
2073,-0.9970322,-0.94754434,-0.04948789
2074,-0.9970322,-0.94905066,-0.04798156
2075,-0.9970322,-0.94945186,-0.04758036
2076,-0.99896854,-0.9491466,-0.049821913
2077,-0.99896854,-0.9509637,-0.048004866
2078,-0.9971483,-0.9525016,-0.04464668
2079,-0.99726504,-0.9515626,-0.045702457
2080,-0.99736667,-0.95001996,-0.04734671
2081,-0.99736667,-0.9486173,-0.048749387
2082,-0.99736667,-0.94744426,-0.049922407
2083,-0.99905616,-0.9496719,-0.049384236
2084,-0.99736667,-0.9542543,-0.043112338
2085,-0.9974619,-0.95656633,-0.04089558
2086,-0.9974619,-0.9579544,-0.03950751
2087,-0.99764335,-0.9585825,-0.03906083
2088,-0.99764335,-0.9592509,-0.038392425
2089,-0.99764335,-0.9595534,-0.03808993
2090,-0.9977225,-0.9594368,-0.038285732
2091,-0.9977971,-0.9681647,-0.02963239
2092,-0.9979414,-0.9780399,-0.019901454
2093,-0.99800414,-0.9863327,-0.011671424
2094,-0.999385,-0.9921903,-0.007194698
2095,-0.9994449,-0.9975698,-0.0018751025
2096,-0.9995121,-1.0004985,0.0009864569
2097,-0.99955475,-1.0017498,0.0021950006
2098,-0.9996144,-1.0018417,0.0022272468
2099,-0.999635,-1.0017271,0.002092123
2100,-0.9999895,-1.0013804,0.001390934
2101,-0.9999944,-0.9995203,-0.00047409534
2102,-0.9999969,-0.99726474,-0.0027321577
2103,-0.9999897,-0.9952425,-0.004747212
2104,-0.99999344,-0.99362737,-0.006366074
2105,-0.9999971,-0.991803,-0.008194089
2106,-0.9999997,-0.990843,-0.009156704
2107,-0.9999987,-0.99108064,-0.008918047
2108,-0.999998,-0.99102116,-0.008976817
2109,-0.999998,-0.99045414,-0.009543836
2110,-0.9999987,-0.9896274,-0.010371268
2111,-0.9999987,-0.9888511,-0.011147618
2112,-0.9999987,-0.98787284,-0.01212585
2113,-0.9999987,-0.98663056,-0.01336813
2114,-0.9999993,-0.9851909,-0.014808357
2115,-0.9999993,-0.9835109,-0.016488373
2116,-0.9999997,-0.98083067,-0.019169033
2117,-1.0,-0.9775946,-0.022405386
2118,-0.9999997,-0.97401583,-0.02598387
2119,-0.9999993,-0.97050965,-0.029489636
2120,-0.9999993,-0.96693933,-0.033059955
2121,-0.99999833,-0.9641446,-0.035853744
2122,-0.99999154,-0.96167684,-0.0383147
2123,-0.99998766,-0.958874,-0.041113675
2124,-0.99999577,-0.95610934,-0.043886423
2125,-0.9999775,-0.95397633,-0.046001196
2126,-0.9999936,-0.95143586,-0.04855776
2127,-0.99999154,-0.94918793,-0.0508036
2128,-0.9999895,-0.9473598,-0.05262971
2129,-0.9999884,-0.94541097,-0.05457741
2130,-0.9999866,-0.9432232,-0.05676341
2131,-0.9999852,-0.9408435,-0.059141695
2132,-0.9999823,-0.9383638,-0.061618507
2133,-0.99997973,-0.98813045,-0.011849284
2134,-0.99997795,-1.0277016,0.02772367
2135,-0.99997276,-1.0480905,0.048117697
2136,-0.999968,-1.0559192,0.055951178
2137,-0.9999637,-1.0567734,0.056809723
2138,-0.99996084,-1.0544567,0.05449587
2139,-0.9999521,-1.0504751,0.050523043
2140,-0.9999444,-1.0461085,0.046164095
2141,-0.99993694,-1.0415437,0.041606784
2142,-0.9999229,-1.0366797,0.036756873
2143,-0.999917,-1.0316666,0.031749666
2144,-0.99989814,-1.0266168,0.026718676
2145,-0.9998745,-1.0218014,0.02192688
2146,-1.0,-1.016366,0.016366005
2147,-0.9997739,-1.0092925,0.009518564
2148,-1.0,-1.0039868,0.0039868355
2149,-0.99971217,-0.9973821,-0.0023300648
2150,-1.0,-0.9931935,-0.006806493
2151,-0.99955523,-0.9873348,-0.012220442
2152,-0.9994626,-0.9841865,-0.015276134
2153,-0.99940497,-0.9801363,-0.019268692
2154,-0.9991845,-0.97562593,-0.023558557
2155,-0.9990836,-0.9703264,-0.028757155
2156,-0.9938837,-0.96505946,-0.02882427
2157,-0.9912279,-0.9600559,-0.031172037
2158,-0.9883717,-0.94629854,-0.04207313
2159,-0.9838699,-0.9222787,-0.061591208
2160,-0.97618705,-0.89728236,-0.07890469
2161,-0.96152395,-0.8392613,-0.12226266
2162,-0.9284767,-0.7523717,-0.17610496
2163,-0.8944272,-0.616322,-0.2781052
2164,-0.70710677,-0.4244431,-0.28266367
2165,6.123234e-17,-0.10332222,0.10332222
2166,0.8944272,0.30671272,0.58771443
2167,0.96152395,0.6699222,0.29160178
2168,0.97618705,0.9119982,0.06418884
2169,0.9838699,1.0339763,-0.050106406
2170,0.9883717,1.0745137,-0.086142
2171,0.9912279,1.0733752,-0.0821473
2172,0.9931506,1.0559322,-0.06278157
2173,0.99450547,1.0355959,-0.04109043
2174,0.9958932,1.018101,-0.022207797
2175,0.9962406,1.0034561,-0.0072155
2176,0.9962406,0.99242926,0.0038113594
2177,0.9962406,0.9849877,0.01125294
2178,0.9962406,0.98095846,0.015282154
2179,0.99654573,0.97976524,0.016780496
2180,0.99654573,0.9814436,0.015102148
2181,0.99654573,0.9842961,0.012249649
2182,0.99681526,0.98738456,0.0094307065
2183,0.99681526,0.99110925,0.0057060122
2184,0.9937083,0.994431,-0.0007227063
2185,0.99681526,0.9897388,0.0070764422
2186,0.991994,0.992213,-0.00021898746
2187,0.99681526,0.9865688,0.010246456
2188,0.99681526,0.99082184,0.005993426
2189,0.9972678,0.9966451,0.0006226897
2190,0.9972678,1.0025221,-0.0052543283
2191,0.9972678,1.0065407,-0.009272873
2192,0.9972678,1.0087011,-0.011433303
2193,0.9972678,1.0109649,-0.013697088
2194,0.9974587,1.0151913,-0.01773262
2195,0.99778515,1.0213625,-0.023577392
2196,0.99816847,1.0281646,-0.029996157
2197,0.99837136,1.034718,-0.036346674
2198,0.99854225,1.0400468,-0.041504562
2199,0.99875236,1.0439434,-0.04519105
2200,0.9988124,1.0470885,-0.048276126
2201,0.9989201,1.0491508,-0.05023074
2202,0.9990138,1.0506891,-0.05167532
2203,0.99909586,1.0523267,-0.053230822
2204,0.9985623,1.0515193,-0.052957
2205,0.99916804,1.046203,-0.04703498
2206,0.99916804,1.0432935,-0.044125438
2207,0.99916804,1.0413084,-0.042140365
2208,0.99916804,1.0398263,-0.040658236
2209,0.99920094,1.0385786,-0.03937769
2210,0.9986299,1.0375329,-0.038902998
2211,0.99920094,1.0331714,-0.033970475
2212,0.99920094,1.0323627,-0.03316176
2213,0.99923193,1.0325577,-0.03332579
2214,0.9992612,1.0329058,-0.033644617
2215,0.9992612,1.0331391,-0.03387791
2216,0.9992612,1.0326376,-0.033376396
2217,0.9992612,1.0317396,-0.032478392
2218,0.99972874,1.0306679,-0.030939162
2219,0.99928874,1.0320804,-0.032791674
2220,0.99880415,1.0307807,-0.03197652
2221,0.99880415,1.0253849,-0.026580751
2222,0.99880415,1.0200993,-0.02129513
2223,0.99880415,1.0158923,-0.017088115
2224,0.9988575,1.0128525,-0.013995051
2225,0.9988575,1.0110021,-0.012144566
2226,0.9988575,1.0094346,-0.010577083
2227,0.9993395,1.0079505,-0.008611023
2228,0.9993395,1.0099044,-0.010564864
2229,0.9993395,1.0116304,-0.012290895
2230,0.9993395,1.0122248,-0.0128852725
2231,0.9993628,1.0117718,-0.012408972
2232,0.9993395,1.0106505,-0.011310995
2233,0.9993628,1.0102122,-0.010849357
2234,0.9993628,1.0117004,-0.012337565
2235,0.99942595,1.0141113,-0.014685333
2236,0.99946296,1.0166914,-0.017228484
2237,0.9995121,1.0187312,-0.01921916
2238,0.99954116,1.0198562,-0.020315051
2239,0.99956775,1.0204431,-0.020875335
2240,0.9996035,1.0206413,-0.021037817
2241,0.9994618,1.0206132,-0.021151364
2242,0.99965394,1.0190554,-0.019401431
2243,0.9999662,1.018946,-0.018979847
2244,0.9999699,1.0212026,-0.021232665
2245,0.9999775,1.0224338,-0.022456229
2246,0.9996375,1.0227385,-0.023100972
2247,0.9997233,1.0195339,-0.019810557
2248,0.9997359,1.0174363,-0.017700374
2249,0.9997359,1.0165176,-0.016781747
2250,0.99974185,1.0300382,-0.030296385
2251,0.9997532,1.032538,-0.03278488
2252,0.99971724,1.0290164,-0.02929914
2253,0.99972767,1.0258865,-0.02615887
2254,0.9999971,1.0245818,-0.02458471
2255,0.999998,1.0261716,-0.026173592
2256,0.99999994,1.0266324,-0.026632488
2257,1.0,1.0262057,-0.026205659
2258,0.9999998,1.0256248,-0.02562493
2259,0.9999995,1.0251503,-0.025150776
2260,0.999999,1.0251545,-0.025155485
2261,0.99999833,1.025854,-0.02585566
2262,0.99999744,1.0271282,-0.027130783
2263,0.99999577,1.0287539,-0.028758109
2264,0.9999944,1.0480306,-0.048036218
2265,0.9999925,1.0459216,-0.045929074
2266,0.99999154,1.0365777,-0.036586165
2267,0.9999895,1.029776,-0.029786468
2268,0.9999866,1.0272001,-0.027213514
2269,0.9999852,1.0276881,-0.027702928
2270,0.9999823,1.0302534,-0.030271113
2271,0.99997973,1.0334187,-0.03343892
2272,0.99997973,1.0361495,-0.036169767
2273,0.99997973,1.0382957,-0.03831601
2274,0.99997973,1.0399534,-0.039973617
2275,0.99997973,1.0412425,-0.041262746
2276,0.99997973,1.0422474,-0.04226768
2277,0.99997973,1.0430213,-0.043041587
2278,0.99997973,1.0436038,-0.043624043
2279,0.99997973,1.053287,-0.053307295
2280,0.9988124,1.0620306,-0.06321818
2281,0.9988124,1.0770266,-0.07821423
2282,0.9988124,1.0894017,-0.090589345
2283,0.9988124,1.0972842,-0.09847182
2284,0.9988124,1.1021906,-0.10337824
2285,0.9988124,1.10588,-0.107067645
2286,0.99875236,1.1090053,-0.11025298
2287,0.99875236,1.111405,-0.11265266
2288,0.99875236,1.1090261,-0.11027372
2289,0.99875236,1.1060295,-0.107277155
2290,0.9974499,1.0981896,-0.10073972
2291,0.9980526,1.0828576,-0.08480501
2292,-0.9986877,-0.9538673,-0.04482037
2293,-0.9986877,-0.9292643,-0.06942338
2294,-0.99837136,-0.9074841,-0.09088725
2295,-0.99429005,-0.8886821,-0.10560793
2296,-0.99306357,-0.9011618,-0.09190178
2297,-0.9962406,-0.91900223,-0.07723838
2298,-0.98785156,-0.93857694,-0.049274623
2299,-0.9950372,-0.94762707,-0.04741013
2300,-0.9950372,-0.9876341,-0.0074030757
2301,-0.98785156,-1.0212767,0.033425152
2302,-0.98983985,-1.0438184,0.053978503
2303,-0.991994,-1.0596375,0.06764352
2304,-0.9939258,-1.0623497,0.06842387
