step,time,reference_dx,reference_dy,policy_throttle,policy_steer,action_throttle,action_steer,control_throttle,control_steer,control_brake,control_reverse,control_hand_brake,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,speed_mps,error_x,error_y,error_z,error_pos_l2,error_yaw_deg,current_loss,cumulative_mean_loss,total_loss
44,1.6424520827250775,0.03543806076049805,0.02892625331878662,0.03480623662471771,-0.006391462404280901,0.03480623662471771,-0.006391462404280901,0.03480623662471771,-0.006391462404280901,0.0,0,0,0.017244894057512283,6.547761586261913e-05,-0.0009897258132696152,0.17553667724132538,-0.2766319395035737,-57.93083953857422,23.142642974853516,0.0018781661055982113,-16.265563957288435,-59.93384552001953,23.62126350402832,0.0018707275157794356,-8.936502456665039,0.23242926654015753,-2.0030059814453125,0.4786205291748047,-7.438589818775654e-06,2.0593957901000977,7.329061500623396,0.6064572930335999,0.22916670143604279,0.4416123893235947
45,1.6797805391506475,0.0392606258392334,0.031708478927612305,0.03480623662471771,0.1809983104467392,0.03480623662471771,0.1809983104467392,0.03480623662471771,0.1809983104467392,0.0,0,0,0.014996996149420738,-7.584818376926705e-05,-0.0010230772895738482,0.08044927567243576,-0.3183347934725873,-57.88243103027344,23.128374099731445,0.0018781661055982113,-16.583898750761023,-59.92448425292969,23.62004280090332,0.0018763731932267547,-8.918620109558105,0.15962311282156744,-2.04205322265625,0.491668701171875,-1.792912371456623e-06,2.100409507751465,7.665278641202917,0.6308838725090027,0.23789964616298676,0.461630874167161
46,1.7171089955762173,0.03522896766662598,0.028142213821411133,0.03480623662471771,0.29610398411750793,0.03480623662471771,0.29610398411750793,0.03480623662471771,0.29610398411750793,0.0,0,0,0.014721082523465157,-1.6843716366565786e-05,-0.0007931650034151971,0.061114586889743805,-0.29443792040288486,-57.83925247192383,23.115394592285156,0.0018781661055982113,-16.878336671163908,-59.91477584838867,23.619518280029297,0.0018763351254165173,-8.875102996826172,0.1862698384889001,-2.0755233764648438,0.5041236877441406,-1.8309801816940308e-06,2.1358695030212402,8.003233674337736,0.6524026989936829,0.2467188537120819,0.47612595448016587
47,1.7544374520017874,0.03512680530548096,0.027760624885559082,0.03480623662471771,0.23900991678237915,0.03480623662471771,0.23900991678237915,0.03480623662471771,0.23900991678237915,0.0,0,0,0.013211358338594437,-0.00010762942110886797,-0.001120779081247747,0.11586707085371017,-0.3046483581165944,-57.796443939208984,23.10228157043457,0.0018781661055982113,-17.182985029280474,-59.906009674072266,23.619274139404297,0.0018817519303411245,-8.832195281982422,0.1695775218770846,-2.1095657348632812,0.5169925689697266,3.585824742913246e-06,2.171992063522339,8.350789747298052,0.6746947169303894,0.25563502311706543,0.49269177136938447
48,1.7917659084273572,0.038907408714294434,0.030390143394470215,0.03480623662471771,0.24268658459186554,0.03480623662471771,0.24268658459186554,0.03480623662471771,0.24268658459186554,0.0,0,0,0.013246998190879822,-9.365564619656652e-05,-0.0010625807335600257,0.15580570697784424,-0.3484472516576602,-57.74932098388672,23.087554931640625,0.0018781661055982113,-17.531432280938162,-59.89683151245117,23.619098663330078,0.001878929091617465,-8.785868644714355,0.20861450940293774,-2.147510528564453,0.5315437316894531,7.629860192537308e-07,2.212315559387207,8.745563636223807,0.700023353099823,0.264704167842865,0.5121095714963723
49,1.8290943648529272,0.0349043607711792,0.02693462371826172,0.03480623662471771,0.2135532647371292,0.03480623662471771,0.2135532647371292,0.03480623662471771,0.2135532647371292,0.0,0,0,0.013553038239479065,-7.780395390000194e-05,-0.0010980346705764532,0.1504565328359604,-0.32490686318138273,-57.70731735229492,23.074155807495117,0.0018781661055982113,-17.856339144119545,-59.88850784301758,23.618738174438477,0.0018836974631994963,-8.741832733154297,0.14260856936372487,-2.1811904907226562,0.5445823669433594,5.531357601284981e-06,2.2481462955474854,9.114506410965248,0.7229262590408325,0.2738686203956604,0.5308101773903814
50,1.8664228212784972,0.03479599952697754,0.026533961296081543,0.03480623662471771,0.18877039849758148,0.12033143639564514,0.11999999731779099,0.12033143639564514,0.11999999731779099,0.0,0,0,0.015030508860945702,-7.112425373634323e-05,-0.000957106240093708,0.18682891130447388,-0.33313029909376723,-57.665706634521484,23.060617446899414,0.0018781661055982113,-18.18946944321334,-59.87971878051758,23.618133544921875,0.0018801878904923797,-8.713512420654297,0.20129397417805323,-2.2140121459960938,0.5575160980224609,2.021784894168377e-06,2.283128261566162,9.475957022559044,0.7456443905830383,0.2831191122531891,0.5521366290069901
51,1.903751277704067,0.03853285312652588,0.029004812240600586,0.03480623662471771,-0.09557832777500153,0.03480623662471771,-0.09557832777500153,0.03480623662471771,-0.09557832777500153,0.0,0,0,0.015250716358423233,-4.1838560719043016e-05,-0.0007684269803576171,0.12916800379753113,-0.38266875443750337,-57.619937896728516,23.04541015625,0.0018781661055982113,-18.572138197650844,-59.87044906616211,23.616907119750977,0.0018766021821647882,-8.71601390838623,0.18757183472977979,-2.2505111694335938,0.5714969635009766,-1.5639234334230423e-06,2.3219408988952637,9.856124289264613,0.7712579965591431,0.2925063967704773,0.5763836734366554
52,1.941079734129637,0.0345606803894043,0.02566814422607422,0.03480623662471771,-0.004374408163130283,0.03480623662471771,-0.004374408163130283,0.03480623662471771,-0.004374408163130283,0.0,0,0,0.015542009845376015,-4.742667806567624e-05,-0.0006039684521965683,0.04193009436130524,-0.35440117555717165,-57.57917022705078,23.031574249267578,0.0018781661055982113,-18.926539373208016,-59.86050796508789,23.61526870727539,0.0018719863146543503,-8.71961498260498,0.20110528018011353,-2.2813377380371094,0.5836944580078125,-6.179790943861008e-06,2.354825019836426,10.206924390603035,0.7933036088943481,0.3019554316997528,0.5891842418260408
53,1.978408190555207,0.034446001052856445,0.02524864673614502,0.03480623662471771,0.04228160157799721,0.03480623662471771,0.04228160157799721,0.03480623662471771,0.04228160157799721,0.0,0,0,0.014080936089158058,-0.00014914710482116789,-0.0008564955205656588,-0.022819504141807556,-0.3654945060202408,-57.538814544677734,23.017593383789062,0.0018781661055982113,-19.292033879228256,-59.85105895996094,23.613990783691406,0.0018750762101262808,-8.71876049041748,0.18349466410496784,-2.312244415283203,0.5963973999023438,-3.089895471930504e-06,2.387920379638672,10.573273388810776,0.8158093690872192,0.31147122383117676,0.6073878816224689
54,2.015736646980777,0.038136959075927734,0.02755570411682129,0.03480623662471771,0.017930589616298676,0.03480623662471771,0.017930589616298676,0.03480623662471771,0.017930589616298676,0.0,0,0,0.014100618660449982,-0.00010974155884468928,-0.0008591896621510386,-0.0530434250831604,-0.4184117854601084,-57.49446487426758,23.001888275146484,0.0018781661055982113,-19.710445664688365,-59.84188461303711,23.61267852783203,0.0018772506155073643,-8.709696769714355,0.19031804944030167,-2.3474197387695312,0.6107902526855469,-9.154900908470154e-07,2.425581216812134,11.00074889497401,0.8418081998825073,0.3211136758327484,0.6285970223191809
55,2.0530651034063467,0.03419780731201172,0.024344801902770996,0.03480623662471771,0.006696028634905815,0.03480623662471771,0.006696028634905815,0.03480623662471771,0.006696028634905815,0.0,0,0,0.0142888892441988,-7.544271647930145e-05,-0.0008527658646926284,-0.06651761382818222,-0.38684434336440177,-57.454994201660156,22.987598419189453,0.0018781661055982113,-20.097290008052767,-59.83311462402344,23.611385345458984,0.001880378695204854,-8.709239959716797,0.16885934479405157,-2.3781204223632812,0.6237869262695312,2.212589606642723e-06,2.4585700035095215,11.38805004833597,0.8649201393127441,0.3308245837688446,0.6483222377574811
56,2.090393559831917,0.03407764434814453,0.023908495903015137,0.03480623662471771,-0.007893458940088749,0.03480623662471771,-0.007893458940088749,0.03480623662471771,-0.007893458940088749,0.0,0,0,0.014500929042696953,-4.512944724410772e-05,-0.0007781286840327084,-0.07389872521162033,-0.39980351365056777,-57.415950775146484,22.973159790039062,0.0018781661055982113,-20.497093521703334,-59.82488250732422,23.610103607177734,0.0018835067749023438,-8.71100902557373,0.1654728896181693,-2.4089317321777344,0.6369438171386719,5.3406693041324615e-06,2.491716146469116,11.786084496129604,0.8884609937667847,0.3406076431274414,0.6685821758823304
57,2.127722016257487,0.0377202033996582,0.026045918464660645,0.03480623662471771,-0.016055015847086906,0.03480623662471771,-0.016055015847086906,0.03480623662471771,-0.016055015847086906,0.0,0,0,0.014575239270925522,-1.4334500519908033e-05,-0.0005827799323014915,-0.06457439810037613,-0.4568861846787513,-57.373077392578125,22.956937789916992,0.0018781661055982113,-20.953979706382114,-59.8164176940918,23.60867691040039,0.0018812179332599044,-8.704174041748047,0.18732317889559552,-2.443340301513672,0.6517391204833984,3.051827661693096e-06,2.5287694931030273,12.249805664634067,0.9151567220687866,0.35051366686820984,0.691199308164594
58,2.1650504726830566,0.03381609916687012,0.022968053817749023,0.03480623662471771,-0.028062110766768456,0.03480623662471771,-0.028062110766768456,0.03480623662471771,-0.028062110766768456,0.0,0,0,0.014673365280032158,1.3970700820209458e-05,-0.0004047874826937914,-0.05177190154790878,-0.4242438773589754,-57.33495330810547,22.94217872619629,0.0018781661055982113,-21.37822358374109,-59.808963775634766,23.607398986816406,0.0018864058656618,-8.71332836151123,0.12761558765262299,-2.474010467529297,0.6652202606201172,8.23976006358862e-06,2.5618834495544434,12.664895222229859,0.9393483400344849,0.36049389839172363,0.712316751445591
59,2.202378929108627,0.03368997573852539,0.022515058517456055,0.03480623662471771,-0.03699507564306259,0.12033143639564514,-0.03699507564306259,0.12033143639564514,-0.03699507564306259,0.0,0,0,0.01667727716267109,-4.543544491752982e-05,-0.00014426842972170562,-0.12592798471450806,-0.43512109253299514,-57.297279357910156,22.927265167236328,0.0018781661055982113,-21.813344676274085,-59.801658630371094,23.606046676635742,0.0018866347381845117,-8.70911693572998,0.16008520868176693,-2.5043792724609375,0.6787815093994141,8.468632586300373e-06,2.5947370529174805,13.104227740544104,0.963675320148468,0.3705468773841858,0.7356424332862026
60,2.2397073855341967,0.037282466888427734,0.024478673934936523,0.03480623662471771,-0.1080114021897316,0.03480623662471771,-0.1080114021897316,0.03480623662471771,-0.1080114021897316,0.0,0,0,0.013779809698462486,-9.274141484638676e-05,-0.0003581764467526227,-0.11182665079832077,-0.49929551329597643,-57.255943298339844,22.91051483154297,0.0018781661055982113,-22.31264018957006,-59.79517364501953,23.604721069335938,0.0018893432570621371,-8.726877212524414,0.1124367041201646,-2.5392303466796875,0.6942062377929688,1.1177151463925838e-05,2.632415771484375,13.585762977045647,0.9919503331184387,0.3807339072227478,0.759665226631782
61,2.2770358419597665,0.0334165096282959,0.021541357040405273,0.03480623662471771,-0.049012333154678345,0.12033143639564514,-0.049012333154678345,0.12033143639564514,-0.049012333154678345,0.0,0,0,0.015385156497359276,-0.00013713807857129723,-0.00017401021614205092,-0.2026139795780182,-0.46357744963088976,-57.21922302246094,22.895273208618164,0.0018781661055982113,-22.77621763920098,-59.78866958618164,23.60340118408203,0.001887855469249189,-8.724681854248047,0.14578883905264176,-2.569446563720703,0.7081279754638672,9.689363650977612e-06,2.6652393341064453,14.051535784952932,1.016931176185608,0.3909950852394104,0.7829237190769008
62,2.3143642983853363,0.03328347206115723,0.021071910858154297,0.03480623662471771,-0.1127934604883194,0.12033143639564514,-0.1127934604883194,0.12033143639564514,-0.1127934604883194,0.0,0,0,0.01759340614080429,-0.00013464012590702623,-3.9726390241412446e-05,-0.38752689957618713,-0.47448859411179,-57.18296432495117,22.879873275756836,0.0018781661055982113,-23.25070623331277,-59.782840728759766,23.60222053527832,0.0018894957611337304,-8.74640941619873,0.10037336627474633,-2.5998764038085938,0.7223472595214844,1.1329655535519123e-05,2.698359251022339,14.504296817114039,1.0424487590789795,0.40133562684059143,0.8050397862355659
63,2.3516927548109066,0.03682446479797363,0.022857666015625,0.03480623662471771,-0.10608222335577011,0.12033143639564514,-0.10608222335577011,0.12033143639564514,-0.10608222335577011,0.0,0,0,0.02036789059638977,-8.078425162239e-05,7.905518577899784e-05,-0.5634695887565613,-0.5437721777976492,-57.14322280883789,22.86257553100586,0.0018781661055982113,-23.79447841111042,-59.77692413330078,23.60087776184082,0.0018869399791583419,-8.750530242919922,0.13987055429016357,-2.6337013244628906,0.7383022308349609,8.773873560130596e-06,2.7352280616760254,15.043948168190497,1.0712395906448364,0.41180291771888733,0.8303670986265039
64,2.3890212112364764,0.03299760818481445,0.020066261291503906,0.03480623662471771,-0.10760501027107239,0.12033143639564514,-0.10760501027107239,0.12033143639564514,-0.10760501027107239,0.0,0,0,0.02403232268989086,6.8548961280612275e-06,0.000137146984343417,-0.6902247667312622,-0.5034233334935152,-57.10795593261719,22.846839904785156,0.0018781661055982113,-24.297901744603934,-59.77158737182617,23.599748611450195,0.0018883513985201716,-8.77173900604248,0.0906890925136054,-2.6636314392089844,0.7529087066650391,1.0185292921960354e-05,2.767996311187744,15.526162738561453,1.0971624851226807,0.42234688997268677,0.8543279401133935
65,2.426349667662046,0.03285980224609375,0.019583463668823242,0.03480623662471771,-0.1071687862277031,0.12033143639564514,-0.1071687862277031,0.12033143639564514,-0.1071687862277031,0.0,0,0,0.02750965766608715,9.535489516565576e-05,0.00020907007274217904,-0.7002856135368347,-0.5178376603179231,-57.07316207885742,22.830944061279297,0.0018781661055982113,-24.815739404921857,-59.76465606689453,23.598363876342773,0.0018763731932267547,-8.798441886901855,0.18045082761939363,-2.6914939880371094,0.7674198150634766,-1.792912371456623e-06,2.798762798309326,16.01729751802,1.1217972040176392,0.4329445958137512,0.8779685882286864
66,2.4636781240876164,0.036345481872558594,0.021185874938964844,0.03480623662471771,-0.10685426741838455,0.03480623662471771,-0.10685426741838455,0.03480623662471771,-0.10685426741838455,0.0,0,0,0.02767629362642765,0.00035133789060637355,1.6353988030459732e-07,-0.39805319905281067,-0.5937588273957601,-57.03506851196289,22.813091278076172,0.0018781661055982113,-25.409498232317617,-59.755409240722656,23.596431732177734,0.0018618392059579492,-8.822550773620605,0.2194101508533566,-2.7203407287597656,0.7833404541015625,-1.6326899640262127e-05,2.830878973007202,16.58694745869701,1.1478272676467896,0.44361448287963867,0.9036289732694093
67,2.5010065805131863,0.032561302185058594,0.018548011779785156,0.03480623662471771,-0.06504686921834946,0.03480623662471771,-0.06504686921834946,0.03480623662471771,-0.06504686921834946,0.0,0,0,0.026908405125141144,0.0004087603010702878,-0.0003649736172519624,-0.10426618903875351,-0.5491239847494285,-57.00129699707031,22.796850204467773,0.0018781661055982113,-25.958622217067045,-59.74461364746094,23.59433364868164,0.0018532180693000555,-8.839824676513672,0.24049785564704687,-2.743316650390625,0.7974834442138672,-2.4948036298155785e-05,2.8568804264068604,17.118797540553373,1.1691488027572632,0.454284131526947,0.925900094168665
68,2.538335036938756,0.03241682052612305,0.018050670623779297,0.03480623662471771,-0.06693833321332932,0.03480623662471771,-0.06693833321332932,0.03480623662471771,-0.06693833321332932,0.0,0,0,0.026435554027557373,0.00039930877392180264,-0.000711282598786056,-0.1039886400103569,-0.5642774599293148,-56.968017578125,22.780447006225586,0.0018781661055982113,-26.52289967699636,-59.7342529296875,23.592294692993164,0.0018576431320980191,-8.847026824951172,0.22681953567870974,-2.7662353515625,0.8118476867675781,-2.0522973500192165e-05,2.8829073905944824,17.675872852045188,1.190700888633728,0.4649568498134613,0.9493323924043123
69,2.575663493364326,0.03584742546081543,0.019468307495117188,0.03480623662471771,-0.07017038017511368,0.03480623662471771,-0.07017038017511368,0.03480623662471771,-0.07017038017511368,0.0,0,0,0.022651566192507744,0.0003316082584206015,-0.0010098932543769479,-0.2511097192764282,-0.6450117190400704,-56.931617736816406,22.762025833129883,0.0018781661055982113,-27.16791139603643,-59.72334671020508,23.590192794799805,0.0018583679338917136,-8.870037078857422,0.255437250739822,-2.791728973388672,0.8281669616699219,-1.979817170649767e-05,2.9119772911071777,18.29787431717901,1.2150064706802368,0.4756718575954437,0.9755452161088705
70,2.612991949789896,0.032106637954711914,0.016988277435302734,0.03480623662471771,-0.06887082755565643,0.03480623662471771,-0.06887082755565643,0.03480623662471771,-0.06887082755565643,0.0,0,0,0.023213518783450127,0.0002892427146434784,-0.0010812599211931229,-0.3091406226158142,-0.599056518844975,-56.89938735961914,22.74527359008789,0.0018781661055982113,-27.766967914881405,-59.71299743652344,23.588077545166016,0.0018669128185138106,-8.875652313232422,0.18595329834241625,-2.813610076904297,0.842803955078125,-1.1253287084400654e-05,2.9371278285980225,18.891315601648984,1.236261010169983,0.4863843619823456,1.0001102658545478
