step,time,reference_throttle,reference_steer,policy_throttle,policy_steer,action_throttle,action_steer,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,error_x,error_y,error_z,error_pos_l2,error_yaw_deg
491,24.55,0.13446472585201263,0.005670547019690275,0.517033040523529,-0.007941153831779957,0.12033143639564514,0.049049630761146545,0.03915545344352722,4.533850005827844e-05,4.3592561269178987e-05,0.15481393039226532,0.20166098913992414,-51.495059967041016,14.565971374511719,0.00151256553363055,-24.621068445026964,-47.041648864746094,18.84096908569336,0.0020290373358875513,7.266529560089111,4.453411102294922,4.274997711181641,0.0005164718022570014,6.173206329345703,31.887598005116075
492,24.6,0.1344272792339325,0.007083892356604338,0.5172568559646606,-0.007865259423851967,0.12033143639564514,0.061788711696863174,0.039146795868873596,6.959578604437411e-05,3.8577240047743544e-05,0.16217514872550964,0.21263392980768003,-51.46324920654297,14.551464080810547,0.00151256553363055,-24.408434515219284,-47.00281524658203,18.845966339111328,0.0020307539962232113,7.42135763168335,4.4604339599609375,4.294502258300781,0.0005181884625926614,6.191786766052246,31.829792146902633
493,24.650000000000002,0.1344945728778839,0.00513267470523715,0.5170403718948364,-0.007894758135080338,0.12033143639564514,0.04422038048505783,0.03919505700469017,0.0001075598192983307,3.2649808417772874e-05,0.2025795578956604,0.2077142454945431,-51.43382263183594,14.538175582885742,0.00151256553363055,-24.20072026972474,-46.96400451660156,18.851091384887695,0.002030601492151618,7.58355188369751,4.469818115234375,4.312915802001953,0.0005180359585210681,6.211321830749512,31.78427215342225
494,24.700000000000003,0.13455981016159058,0.006128310691565275,0.5172345042228699,-0.007817861624062061,0.12033143639564514,0.05320032685995102,0.03923103213310242,6.672248855466023e-05,4.343443288234994e-05,0.2033163607120514,0.2224226725845142,-51.40187072753906,14.523889541625977,0.00151256553363055,-23.978297597140198,-46.92516326904297,18.85637092590332,0.002028350718319416,7.786153316497803,4.476707458496094,4.332481384277344,0.0005157851846888661,6.229872226715088,31.764450913638
495,24.75,0.13463090360164642,0.00612258818000555,0.5170098543167114,-0.007838528603315353,0.12033143639564514,0.05314365774393082,0.03916572406888008,3.545900108292699e-05,4.7272042138502e-05,0.15823808312416077,0.21088757325534857,-51.372314453125,14.510808944702148,0.00151256553363055,-23.76741002388485,-46.88630294799805,18.861751556396484,0.0020298385061323643,7.98948860168457,4.486011505126953,4.350942611694336,0.0005172729725018144,6.2494001388549805,31.75689862556942
496,24.8,0.1347014158964157,0.007530211936682463,0.5172402858734131,-0.007751540746539831,0.12033143639564514,0.06583401560783386,0.03913060575723648,6.704410770907998e-05,3.9896174712339416e-05,0.15576612949371338,0.22570208601547392,-51.3402214050293,14.496750831604004,0.00151256553363055,-23.541707937869376,-46.8475227355957,18.867229461669922,0.002032661344856024,8.147745132446289,4.492698669433594,4.370478630065918,0.0005200958112254739,6.26780891418457,31.689453070315665
497,24.85,0.13477900624275208,0.006580352317541838,0.51702481508255,-0.007779392879456282,0.12033143639564514,0.05727832019329071,0.039192646741867065,0.00013093030429445207,3.136332816211507e-05,0.2153831422328949,0.21292254062046823,-51.31053161621094,14.483881950378418,0.00151256553363055,-23.328785397248907,-46.80879211425781,18.872840881347656,0.0020328140817582607,8.3035306930542,4.501739501953125,4.388958930969238,0.0005202485481277108,6.287178993225098,31.632316090303107
498,24.900000000000002,0.13485418260097504,0.006099700462073088,0.517235279083252,-0.007685811724513769,0.12033143639564514,0.0529758483171463,0.039321742951869965,0.0001138549778261222,3.945600474253297e-05,0.2610930800437927,0.23393465333333552,-51.27829360961914,14.470056533813477,0.00151256553363055,-23.094850743915572,-46.77002716064453,18.87862777709961,0.0020302580669522285,8.518935203552246,4.508266448974609,4.408571243286133,0.0005176925333216786,6.305550575256348,31.613785947467818
499,24.950000000000003,0.13494041562080383,0.006797790061682463,0.5169838070869446,-0.007711369544267654,0.12033143639564514,0.059252265840768814,0.03924128785729408,4.39169307355769e-05,5.4883206757949665e-05,0.20594415068626404,0.21990339304019813,-51.24846649169922,14.457406044006348,0.00151256553363055,-22.874947350875374,-46.73115539550781,18.884565353393555,0.0020301055628806353,8.780150413513184,4.517311096191406,4.427159309387207,0.0005175400292500854,6.325016975402832,31.655097764388557
500,25.0,0.135023295879364,0.005619048606604338,0.5172256231307983,-0.007615348324179649,0.12033143639564514,0.04866759851574898,0.0391610823571682,4.2680767364799976e-05,5.056083682575263e-05,0.16895288228988647,0.2375500643297812,-51.21607971191406,14.443818092346191,0.00151256553363055,-22.637397286545593,-46.69237518310547,18.89059829711914,0.0020355223678052425,8.986122131347656,4.523704528808594,4.446780204772949,0.0005229568341746926,6.343323707580566,31.62351941789325
501,25.05,0.1352081149816513,0.007947920821607113,0.5169602036476135,-0.007637359667569399,0.12033143639564514,0.06962194293737411,0.03913531452417374,5.150483048055321e-05,4.359443119028583e-05,0.15792594850063324,0.2242371172671369,-51.186119079589844,14.431390762329102,0.00151256553363055,-22.413160169278456,-46.65370178222656,18.89675521850586,0.0020389938727021217,9.15510368347168,4.532417297363281,4.465364456176758,0.0005264283390715718,6.362569332122803,31.568263852750135
502,25.1,0.1352001130580902,0.008079527877271175,0.5172320604324341,-0.007532465271651745,0.12033143639564514,0.07083262503147125,0.03913835063576698,0.00010961394582409412,3.159650805173442e-05,0.18505656719207764,0.24353958741704673,-51.15357971191406,14.418048858642578,0.00151256553363055,-22.16962058186141,-46.61507034301758,18.903032302856445,0.002039947547018528,9.313055038452148,4.538509368896484,4.484983444213867,0.0005273820133879781,6.380685329437256,31.482675620313557
503,25.150000000000002,0.1352963000535965,0.0079307546839118,0.51699298620224,-0.007559073623269796,0.12033143639564514,0.06948702037334442,0.039308760315179825,0.0001775909768184647,3.041313902940601e-05,0.28539031744003296,0.22493466963933884,-51.123470306396484,14.405848503112793,0.00151256553363055,-21.9446859122221,-46.57646560668945,18.909473419189453,0.002036514226347208,9.498136520385742,4.547004699707031,4.50362491607666,0.0005239486927166581,6.399835109710693,31.44282243260784
504,25.200000000000003,0.13538964092731476,0.0069866175763309,0.5172169208526611,-0.00746332760900259,0.12033143639564514,0.06101372465491295,0.03944765031337738,0.00014199329598341137,4.515190084930509e-05,0.3302792012691498,0.2494217930117486,-51.09077453613281,14.392759323120117,0.00151256553363055,-21.69526411921032,-46.537723541259766,18.916133880615234,0.002032966585829854,9.783550262451172,4.553050994873047,4.523374557495117,0.0005204010521993041,6.418036460876465,31.478814381661493
505,25.25,0.13549676537513733,0.007438659202307463,0.5169586539268494,-0.007488479372113943,0.12033143639564514,0.06507580727338791,0.039325885474681854,4.9056521675083786e-05,6.793894863221794e-05,0.25541722774505615,0.23293469676553968,-51.06052017211914,14.380791664123535,0.00151256553363055,-21.462329422444782,-46.49887466430664,18.922977447509766,0.0020346068777143955,10.113862037658691,4.5616455078125,4.5421857833862305,0.0005220413440838456,6.4373955726623535,31.576191460103473
506,25.3,0.13559889793395996,0.006500243209302425,0.5171918272972107,-0.0073931957595050335,0.12033143639564514,0.056653887033462524,0.03917042911052704,3.238832141505554e-05,6.255836342461407e-05,0.18799299001693726,0.25730577645933295,-51.02766418457031,14.367959022521973,0.00151256553363055,-21.205023645985477,-46.46016311645508,18.929929733276367,0.002043876564130187,10.369314193725586,4.567501068115234,4.5619707107543945,0.0005313110304996371,6.455512523651123,31.574337839711063
507,25.35,0.13571113348007202,0.008806227706372738,0.5169341564178467,-0.007410543505102396,0.12033143639564514,0.07740340381860733,0.039117053151130676,4.592452023644e-05,4.964254185324535e-05,0.1630050539970398,0.23465380166658178,-50.99726104736328,14.356233596801758,0.00151256553363055,-20.970369844318896,-46.42163848876953,18.93701171875,0.0020508193410933018,10.557334899902344,4.57562255859375,4.580778121948242,0.0005382538074627519,6.474554061889648,31.52770474422124
508,25.400000000000002,0.13582028448581696,0.007404326926916838,0.5171952247619629,-0.007324680220335722,0.12033143639564514,0.06480777263641357,0.03914077207446098,0.00012606047675944865,3.323217242723331e-05,0.2075633406639099,0.25892186490173685,-50.96424102783203,14.343663215637207,0.00151256553363055,-20.71144797941713,-46.38318634033203,18.944223403930664,0.0020528030581772327,10.720370292663574,4.5810546875,4.600560188293457,0.0005402375245466828,6.492396831512451,31.431818272080704
509,25.450000000000003,0.1359376311302185,0.007392882369458675,0.5169318318367004,-0.0073463525623083115,0.12033143639564514,0.06469934433698654,0.03932567685842514,0.00015062502643559128,3.699122680700384e-05,0.289308100938797,0.23969187034629158,-50.93368148803711,14.332183837890625,0.00151256553363055,-20.47175610907084,-46.344749450683594,18.95162582397461,0.0020490644965320826,10.927966117858887,4.588932037353516,4.619441986083984,0.0005364989629015326,6.5113396644592285,31.399722226929725
510,25.5,0.13614867627620697,0.007375716231763363,0.5171481966972351,-0.007260548882186413,0.12033143639564514,0.06456629931926727,0.03930913284420967,8.024193084565923e-05,5.6057291658362374e-05,0.26218095421791077,0.271833520029503,-50.90049362182617,14.319884300231934,0.00151256553363055,-20.199922589041364,-46.30615997314453,18.959228515625,0.002046508714556694,11.217306137084961,4.594333648681641,4.639344215393066,0.0005339431809261441,6.529273986816406,31.417228726126325
511,25.55,0.13618989288806915,0.00644302275031805,0.5169108510017395,-0.007282675709575415,0.12033143639564514,0.05616653338074684,0.0392087921500206,5.2713206969201565e-05,6.0397676861612126e-05,0.21291157603263855,0.2447558579877409,-50.86977767944336,14.308656692504883,0.00151256553363055,-19.955166731053595,-46.267616271972656,18.96695327758789,0.002050857525318861,11.479521751403809,4.602161407470703,4.658296585083008,0.0005382919916883111,6.548253059387207,31.434688482457403
512,25.6,0.13630782067775726,0.007621764205396175,0.5171093940734863,-0.007194882724434137,0.12033143639564514,0.0667971521615982,0.03914197161793709,4.30520813097246e-05,5.537963079405017e-05,0.17725731432437897,0.2740582949817565,-50.83641815185547,14.296632766723633,0.00151256553363055,-19.68110843607184,-46.22920227050781,18.97480583190918,0.00205619796179235,11.69246768951416,4.607215881347656,4.678173065185547,0.0005436324281617999,6.565953254699707,31.373576125586
513,25.650000000000002,0.13644956052303314,0.010322569869458675,0.5168930292129517,-0.007202478591352701,0.12033143639564514,0.09110250324010849,0.039097532629966736,7.746733899693936e-05,4.212445855955593e-05,0.16661562025547028,0.2497774064572127,-50.805538177490234,14.285663604736328,0.00151256553363055,-19.431331029614626,-46.19087600708008,18.98278045654297,0.0020595549140125513,11.86976146697998,4.614662170410156,4.697116851806641,0.0005469893803820014,6.584680080413818,31.301092496594606
514,25.700000000000003,0.13658283650875092,0.008239745162427425,0.51715487241745,-0.007121177855879068,0.12033143639564514,0.07237740606069565,0.03927311673760414,0.00021591217955574393,2.7951962692895904e-05,0.2931242287158966,0.27549136027440113,-50.772003173828125,14.27392292022705,0.00151256553363055,-19.155839669340224,-46.15262985229492,18.99089813232422,0.0020581434946507215,12.036413192749023,4.619373321533203,4.716975212097168,0.0005455779610201716,6.602156162261963,31.192252862089248
515,25.75,0.13672670722007751,0.007764815352857113,0.5168826580047607,-0.007142362650483847,0.12033143639564514,0.06809774041175842,0.03956986963748932,0.00020147161558270454,4.1502484236843884e-05,0.40732884407043457,0.25787732434952204,-50.74095916748047,14.26321792602539,0.00151256553363055,-18.897962344990702,-46.11426544189453,18.999300003051758,0.0020521925762295723,12.329583168029785,4.6266937255859375,4.736082077026367,0.0005396270425990224,6.620934009552002,31.227545513020488
516,25.8,0.1368681788444519,0.0082054128870368,0.5170884728431702,-0.007060280069708824,0.12033143639564514,0.07208363711833954,0.03941284865140915,5.446661089081317e-05,7.914337038528174e-05,0.3041350543498993,0.2815882692002276,-50.707237243652344,14.2517671585083,0.00151256553363055,-18.616374075790475,-46.075653076171875,19.007946014404297,0.0020507811568677425,12.736949920654297,4.631584167480469,4.756178855895996,0.0005382156232371926,6.638735771179199,31.35332399644477
517,25.85,0.13703030347824097,0.007272719405591488,0.5168610215187073,-0.007072412874549627,0.12033143639564514,0.06368636339902878,0.03917786106467247,2.4803615815471858e-05,7.75146036176011e-05,0.20497122406959534,0.261580147431971,-50.676029205322266,14.241332054138184,0.00151256553363055,-18.354793928358504,-46.0372200012207,19.01668930053711,0.002062301617115736,13.041129112243652,4.6388092041015625,4.775357246398926,0.0005497360834851861,6.6575212478637695,31.395923040602156
518,25.900000000000002,0.13717623054981232,0.008165358565747738,0.5170525908470154,-0.007003677077591419,0.12033143639564514,0.07173730432987213,0.03911171481013298,5.0480262871133164e-05,5.8964422350982204e-05,0.18202278017997742,0.2875531627827854,-50.642127990722656,14.230177879333496,0.00151256553363055,-18.06724076557572,-45.99905776977539,19.025554656982422,0.0020728684030473232,13.24614143371582,4.643070220947266,4.795376777648926,0.0005603028694167733,6.674859046936035,31.31338219929154
519,25.950000000000003,0.1373477429151535,0.00905227568000555,0.5168364644050598,-0.007011030334979296,0.12033143639564514,0.079717718064785,0.03911055251955986,9.158370812656358e-05,4.251253994880244e-05,0.19218483567237854,0.26271558195145417,-50.610740661621094,14.220019340515137,0.00151256553363055,-17.804525183624264,-45.960994720458984,19.034564971923828,0.0020760726183652878,13.428202629089355,4.649745941162109,4.814545631408691,0.0005635070847347379,6.693279266357422,31.23272781271362
520,26.0,0.13760359585285187,0.008125304244458675,0.5170509815216064,-0.006950747221708298,0.12033143639564514,0.0713900476694107,0.03923383355140686,0.0001621065312065184,3.714444756042212e-05,0.2690370976924896,0.2920735739921838,-50.5766487121582,14.20916748046875,0.00151256553363055,-17.51245160963211,-45.9229736328125,19.043737411499023,0.0020735168363898993,13.620431900024414,4.653675079345703,4.834569931030273,0.0005609513027593493,6.710421562194824,31.132883509656523
521,26.05,0.1377774178981781,0.008554457686841488,0.5168118476867676,-0.0069555300287902355,0.12033143639564514,0.07525122910737991,0.03937177360057831,0.00014623123570345342,4.888152761850506e-05,0.32015854120254517,0.2724040776606387,-50.54508972167969,14.199292182922363,0.00151256553363055,-17.24004753197147,-45.8848762512207,19.05313491821289,0.0020689391531050205,13.889514923095703,4.660213470458984,4.853842735290527,0.0005563736194744706,6.728847026824951,31.129562455067173
522,26.1,0.13785025477409363,0.008537291549146175,0.5170149207115173,-0.006890187971293926,0.12033143639564514,0.07511307299137115,0.03931393474340439,9.071105159819126e-05,6.52051530778408e-05,0.28321462869644165,0.2939154435392197,-50.51080322265625,14.188749313354492,0.00151256553363055,-16.94613208843225,-45.84668731689453,19.062728881835938,0.0020687866490334272,14.209712982177734,4.664115905761719,4.873979568481445,0.0005562211154028773,6.746084213256836,31.155845070609985
523,26.150000000000002,0.13803841173648834,0.008377074263989925,0.5167955160140991,-0.006898014340549707,0.12033143639564514,0.07366915792226791,0.03924194723367691,8.112376235658303e-05,6.68224529363215e-05,0.2543163299560547,0.2771382258767119,-50.47906494140625,14.17916202545166,0.00151256553363055,-16.66899386255551,-45.808597564697266,19.072467803955078,0.002074088901281357,14.49296760559082,4.670467376708984,4.893305778503418,0.0005615233676508069,6.764444351196289,31.16196146814633
524,26.200000000000003,0.1382191777229309,0.0089378347620368,0.5169832110404968,-0.006829285994172096,0.12033143639564514,0.0787331834435463,0.039214327931404114,8.577797416364774e-05,6.123200000729412e-05,0.24478894472122192,0.2998143235802502,-50.444580078125,14.168935775756836,0.00151256553363055,-16.36917953897526,-45.77062225341797,19.082366943359375,0.0020797729957848787,14.747340202331543,4.673957824707031,4.913431167602539,0.0005672074621543288,6.7814226150512695,31.116519741306803
525,26.25,0.13842558860778809,0.008909224532544613,0.5167779326438904,-0.00683795427903533,0.12033143639564514,0.0784735232591629,0.039214834570884705,0.00010438824392622337,5.5529384553665295e-05,0.2520139813423157,0.27761864255921864,-50.41265869140625,14.159642219543457,0.00151256553363055,-16.09156089641604,-45.732723236083984,19.092432022094727,0.0020830535795539618,14.992168426513672,4.679935455322266,4.9327898025512695,0.0005704880459234118,6.799574375152588,31.083729322929713
526,26.3,0.13861480355262756,0.008445738814771175,0.5169616937637329,-0.0067717889323830605,0.12033143639564514,0.07431869208812714,0.03927748277783394,0.00012515998969320208,5.4137355618877336e-05,0.28330108523368835,0.30402403186633364,-50.37797546386719,14.149736404418945,0.00151256553363055,-15.787536864549708,-45.69486618041992,19.10267448425293,0.0020843124948441982,15.244226455688477,4.683109283447266,4.952938079833984,0.0005717469612136483,6.816385269165039,31.031763320238184
527,26.35,0.1388188749551773,0.008857726119458675,0.5167450308799744,-0.006776586640626192,0.12033143639564514,0.07802537828683853,0.039284877479076385,0.0001023550721583888,6.133700662758201e-05,0.28072574734687805,0.2830678685390069,-50.345863342285156,14.140743255615234,0.00151256553363055,-15.5044689960107,-45.657005310058594,19.113122940063477,0.00208454136736691,15.527565002441406,4.6888580322265625,4.972379684448242,0.0005719758337363601,6.834467887878418,31.032033998452107
528,26.400000000000002,0.13902658224105835,0.009275435470044613,0.5169312357902527,-0.006707292050123215,0.12033143639564514,0.08180209249258041,0.0392271913588047,8.9941022451967e-05,6.456657138187438e-05,0.2575191259384155,0.30572959968930036,-50.31097412109375,14.13116455078125,0.00151256553363055,-15.1987393963214,-45.61918258666992,19.123737335205078,0.0020874785259366035,15.808333396911621,4.691791534423828,4.992572784423828,0.0005749129923060536,6.851181507110596,31.00707279323302
529,26.450000000000003,0.13924135267734528,0.00836563017219305,0.5167343020439148,-0.006718024145811796,0.12033143639564514,0.07361116260290146,0.03925418108701706,0.000117546871479135,5.983519440633245e-05,0.27704814076423645,0.2860213472173143,-50.2786750793457,14.122477531433105,0.00151256553363055,-14.912718049104086,-45.58146286010742,19.134510040283203,0.0020910261664539576,16.06589126586914,4.697212219238281,5.012032508850098,0.0005784606328234076,6.869081020355225,30.978609314973227
530,26.5,0.13945281505584717,0.007020949386060238,0.5168941020965576,-0.006651657167822123,0.12033143639564514,0.0615256242454052,0.039305251091718674,0.00010133484465768561,6.293623300734907e-05,0.2879364788532257,0.3049771427902215,-50.24357604980469,14.113231658935547,0.00151256553363055,-14.607740906313836,-45.54377365112305,19.14548683166504,0.0020930480677634478,16.34297752380371,4.699802398681641,5.032255172729492,0.0005804825341328979,6.885618209838867,30.950718430117547
531,26.55,0.13978545367717743,0.009183882735669613,0.5166702270507812,-0.006648018024861813,0.12033143639564514,0.0809929370880127,0.03916803374886513,3.456974809523672e-05,7.222499698400497e-05,0.20970869064331055,0.29223653392512006,-50.211082458496094,14.10485553741455,0.00151256553363055,-14.315504372388716,-45.50608444213867,19.15664291381836,0.002095565665513277,16.630950927734375,4.704998016357422,5.051787376403809,0.0005830001318827271,6.903445720672607,30.94645530012309
532,26.6,0.13991686701774597,0.006500243209302425,0.5168758630752563,-0.006590911652892828,0.12033143639564514,0.056854456663131714,0.03910087049007416,7.782592001603916e-05,5.701330883312039e-05,0.1952316164970398,0.3251165178041333,-50.17577362060547,14.095948219299316,0.00151256553363055,-13.990387854584611,-45.468563079833984,19.16788673400879,0.0021012115757912397,16.8406925201416,4.707210540771484,5.071938514709473,0.0005886460421606898,6.919710636138916,30.831080374726213
533,26.650000000000002,0.14016121625900269,0.012599943205714226,0.5166314840316772,-0.006573426071554422,0.12033143639564514,0.11175612360239029,0.03909822925925255,8.605161565355957e-05,5.2691852033603936e-05,0.19777172803878784,0.2857077170212392,-50.14308166503906,14.087886810302734,0.00151256553363055,-13.704680137563344,-45.43115997314453,19.17928695678711,0.0021012115757912397,17.03594970703125,4.711921691894531,5.091400146484375,0.0005886460421606898,6.9371867179870605,30.740629844594594
534,26.700000000000003,0.14039474725723267,0.010826109908521175,0.5168951153755188,-0.006519046612083912,0.12033143639564514,0.09580522030591965,0.039213091135025024,0.00021542180911637843,3.791119161178358e-05,0.29206418991088867,0.3100852326628569,-50.10755920410156,14.079323768615723,0.00151256553363055,-13.394594904900515,-45.393802642822266,19.19082260131836,0.002099647419527173,17.23374366760254,4.713756561279297,5.111498832702637,0.0005870818858966231,6.953195095062256,30.628338572503054
535,26.75,0.14064517617225647,0.009063719771802425,0.5166662931442261,-0.0065267798490822315,0.12033143639564514,0.0799417793750763,0.039682403206825256,0.0002987859770655632,4.414756767801009e-05,0.498416930437088,0.2929168240582385,-50.074668884277344,14.07158088684082,0.00151256553363055,-13.101678080842305,-45.356414794921875,19.202646255493164,0.0020932769402861595,17.52583122253418,4.718254089355469,5.131065368652344,0.0005807114066556096,6.970634937286377,30.627509303376485
536,26.8,0.1408880650997162,0.00946426298469305,0.5168125033378601,-0.006449859589338303,0.12033143639564514,0.08356589823961258,0.03966107219457626,0.00013173551997169852,9.175982268061489e-05,0.4508947432041168,0.31702409119040453,-50.0389289855957,14.063366889953613,0.00151256553363055,-12.7846539896519,-45.318660736083984,19.214881896972656,0.002089385874569416,18.02426528930664,4.720268249511719,5.151515007019043,0.0005768203409388661,6.987061977386475,30.80891927895854
537,26.85,0.14116589725017548,0.008995055221021175,0.5166167616844177,-0.006454869639128447,0.12033143639564514,0.07934177666902542,0.03929106146097183,1.4218800970411394e-05,0.00011431024176999927,0.28081014752388,0.294185254376373,-50.005836486816406,14.055947303771973,0.00151256553363055,-12.490468735275499,-45.28098678588867,19.227279663085938,0.0021016693208366632,18.475177764892578,4.724849700927734,5.171332359313965,0.0005891037872061133,7.004775524139404,30.965646500168077
538,26.900000000000002,0.14142046868801117,0.007684707175940275,0.5167813301086426,-0.006386700086295605,0.12033143639564514,0.0675656870007515,0.039111170917749405,3.289105006842874e-05,9.329830936621875e-05,0.21491673588752747,0.32260477338158466,-49.96987533569336,14.048084259033203,0.00151256553363055,-12.167863961893943,-45.24372482299805,19.239742279052734,0.0021210098639130592,18.75600242614746,4.7261505126953125,5.191658020019531,0.0006084443302825093,7.020670413970947,30.923866388041404
539,26.950000000000003,0.1416989415884018,0.011054991744458675,0.5165581107139587,-0.006378251127898693,0.12033143639564514,0.09790035337209702,0.03903811424970627,4.6273493353510275e-05,6.979447789490223e-05,0.17892268300056458,0.28967956469770684,-49.93657684326172,14.040992736816406,0.00151256553363055,-11.878184397196236,-45.20669937133789,19.252349853515625,0.0021319580264389515,18.970932006835938,4.729877471923828,5.211357116699219,0.0006193924928084016,7.037754058837891,30.849116404032173
540,27.0,0.14196531474590302,0.01010513212531805,0.5167679786682129,-0.006310915574431419,0.12033143639564514,0.08936845511198044,0.03906272351741791,0.00015582286869175732,4.7689762141089886e-05,0.231087327003479,0.3223608296808891,-49.90039825439453,14.033486366271973,0.00151256553363055,-11.555823567515347,-45.16979217529297,19.265085220336914,0.0021337890066206455,19.14986228942871,4.7306060791015625,5.231598854064941,0.0006212234729900956,7.053244590759277,30.705685856944058
541,27.05,0.1422562301158905,0.008857726119458675,0.5165584683418274,-0.006320030894130468,0.12033143639564514,0.0781395211815834,0.03942245990037918,0.00023787487589288503,4.590059324982576e-05,0.39152225852012634,0.2884721501662284,-49.86689758300781,14.026723861694336,0.00151256553363055,-11.26735141734909,-45.13294219970703,19.278045654296875,0.0021278762724250555,19.380952835083008,4.733955383300781,5.251321792602539,0.0006153107387945056,7.070128440856934,30.648304252432098
542,27.1,0.14252202212810516,0.008382796309888363,0.5166893005371094,-0.00623780582100153,0.12033143639564514,0.0738857090473175,0.03948304057121277,0.00013267224130686373,7.846532389521599e-05,0.38536059856414795,0.3129912947826483,-49.83049011230469,14.019577026367188,0.00151256553363055,-10.954360122566442,-45.09583282470703,19.291353225708008,0.0021217346657067537,19.772478103637695,4.734657287597656,5.27177619934082,0.0006091691320762038,7.085803031921387,30.726838226204137
543,27.150000000000002,0.14283190667629242,0.004543303977698088,0.5164893865585327,-0.006254308391362429,0.12033143639564514,0.039326153695583344,0.0392865426838398,2.361338738410268e-05,9.945502097252756e-05,0.2698432207107544,0.2997389907210106,-49.796775817871094,14.013145446777344,0.00151256553363055,-10.654621131845431,-45.05872344970703,19.304834365844727,0.0021266937255859375,20.1578311920166,4.7380523681640625,5.291688919067383,0.0006141281919553876,7.1028947830200195,30.812452323862033
544,27.200000000000003,0.14310520887374878,0.0087547292932868,0.5165820717811584,-0.006154090631753206,0.12033143639564514,0.0772540345788002,0.0390230156481266,-6.53565875836648e-05,9.421969298273325e-05,0.10902192443609238,0.3182709527112877,-49.76014709472656,14.006360054016113,0.00151256553363055,-10.336350179134143,-45.0218505859375,19.318395614624023,0.0021388244349509478,20.42766761779785,4.7382965087890625,5.31203556060791,0.0006262589013203979,7.118228435516357,30.764017796931995
545,27.25,0.14343030750751495,0.009132384322583675,0.516456127166748,-0.006170894950628281,0.12033143639564514,0.08064872771501541,0.038926661014556885,3.293342160759494e-05,6.527280493173748e-05,0.06966416537761688,0.2920799549641231,-49.726226806640625,14.000264167785645,0.00151256553363055,-10.04427022417002,-44.98525619506836,19.331954956054688,0.0021483611781150103,20.536680221557617,4.740970611572266,5.331690788269043,0.0006357956444844604,7.134685039520264,30.580950445727638
546,27.3,0.1437222808599472,0.009092330001294613,0.5166021585464478,-0.006088080815970898,0.12033143639564514,0.0803089439868927,0.03908582776784897,0.0002363861131016165,2.8185793780721724e-05,0.23485225439071655,0.3155818950844207,-49.689369201660156,13.993840217590332,0.00151256553363055,-9.728688329085628,-44.94881057739258,19.34564208984375,0.002147102262824774,20.60633659362793,4.740558624267578,5.351801872253418,0.0006345367291942239,7.149453163146973,30.335024922713558
547,27.35,0.14403147995471954,0.00905227568000555,0.5164239406585693,-0.00610246742144227,0.12033143639564514,0.07994485646486282,0.03948663920164108,0.00023856131883803755,3.601519711082801e-05,0.3963332772254944,0.29067409803167266,-49.655242919921875,13.988078117370605,0.00151256553363055,-9.438014231053927,-44.91230773925781,19.359619140625,0.0021336365025490522,20.841175079345703,4.7429351806640625,5.3715410232543945,0.0006210709689185023,7.16581392288208,30.27918931039963
548,27.400000000000002,0.144332155585289,0.009012221358716488,0.5165646076202393,-0.0060155559331178665,0.12033143639564514,0.07960609346628189,0.039460621774196625,0.00013128475984558463,7.640420517418534e-05,0.36419257521629333,0.313391570837382,-49.61815643310547,13.982019424438477,0.00151256553363055,-9.124622660216545,-44.87548828125,19.373889923095703,0.0021231460850685835,21.237485885620117,4.742668151855469,5.391870498657227,0.0006105805514380336,7.180889129638672,30.362108545836662
549,27.450000000000003,0.1446758359670639,0.006935119163244963,0.5163928866386414,-0.006032613571733236,0.12033143639564514,0.060907915234565735,0.03933093696832657,6.943141488591209e-05,9.495315316598862e-05,0.2985774278640747,0.28813392240436997,-49.58381652832031,13.976592063903809,0.00151256553363055,-8.836488737812203,-44.83875274658203,19.3883056640625,0.002127265790477395,21.601661682128906,4.745063781738281,5.411713600158691,0.0006147002568468451,7.197380065917969,30.43815041994111
550,27.5,0.14497028291225433,0.009681700728833675,0.5164980292320251,-0.005936243571341038,0.12033143639564514,0.08565124124288559,0.03913247585296631,1.0774429938464891e-05,9.276600030716509e-05,0.19764074683189392,0.3100711636220126,-49.546504974365234,13.97089672088623,0.00151256553363055,-8.52641757419019,-44.80220413208008,19.402849197387695,0.0021377182565629482,21.90021324157715,4.744300842285156,5.431952476501465,0.0006251527229323983,7.2121076583862305,30.42663081576734
551,27.55,0.14532370865345,0.011495589278638363,0.5163818001747131,-0.005937487818300724,0.12033143639564514,0.1019759252667427,0.03901742398738861,6.683116225758567e-05,6.526787183247507e-05,0.16268205642700195,0.29038738817578746,-49.511959075927734,13.965805053710938,0.00151256553363055,-8.236030186014403,-44.76589584350586,19.417455673217773,0.0021469115745276213,22.097822189331055,4.746063232421875,5.451650619506836,0.0006343460408970714,7.228112697601318,30.333852375345458
