step,time,reference_dx,reference_dy,policy_throttle,policy_steer,action_throttle,action_steer,control_throttle,control_steer,control_brake,control_reverse,control_hand_brake,predicted_delta_x,predicted_delta_y,predicted_delta_z,predicted_delta_yaw,target_yaw_step_deg,ref_x,ref_y,ref_z,ref_yaw_deg,pred_x,pred_y,pred_z,pred_yaw_deg,speed_mps,stuck_steps,error_x,error_y,error_z,error_pos_l2,error_yaw_deg,current_loss,cumulative_mean_loss,total_loss
337,12.208117306076707,-0.020663738250732422,-0.03152966499328613,0.03480623662471771,-0.4426884055137634,0.03480623662471771,-0.4426884055137634,0.03480623662471771,-0.4426884055137634,0.0,0,0,0.017321772873401642,-0.00013345554179977626,-0.002200793707743287,-0.6360015869140625,0.4350698484580562,-61.94125747680664,33.669525146484375,0.5461000204086304,147.11055360371063,-56.347991943359375,23.91178321838379,0.0018844985170289874,-12.052081108093262,0.13203470049225158,0,5.593265533447266,-9.757741928100586,-0.5442155003547668,11.260297775268555,-159.1626347118039,18.450862884521484,5.3636651039123535,21.762531373305944
338,12.244343173453789,-0.02042675018310547,-0.03168606758117676,0.03480623662471771,-0.44273361563682556,0.03480623662471771,-0.44273361563682556,0.03480623662471771,-0.44273361563682556,0.0,0,0,0.016654174774885178,-0.00010470656707184389,-0.0020007542334496975,-0.6117793917655945,0.4305762012727712,-61.97298812866211,33.68988037109375,0.5461000204086304,147.54112980498337,-56.3423957824707,23.90914535522461,0.0018867873586714268,-12.109149932861328,0.12290149512683307,0,5.630592346191406,-9.78073501586914,-0.5442132353782654,11.298784255981445,-159.6502797378447,18.57369041442871,5.402632236480713,21.90389602411013
339,12.280569040830871,-0.0201873779296875,-0.031839609146118164,0.03480623662471771,-0.4427780210971832,0.03480623662471771,-0.4427780210971832,0.03480623662471771,-0.4427780210971832,0.0,0,0,0.015925351530313492,-7.354815170401707e-05,-0.00174226937815547,-0.5841748714447021,0.4289611329043055,-62.00487518310547,33.70999526977539,0.5461000204086304,147.97009093788768,-56.337039947509766,23.906566619873047,0.0018870162311941385,-12.166276931762695,0.11692758586622165,0,5.667835235595703,-9.803428649902344,-0.5442129969596863,11.337007522583008,-160.13636786965037,18.696096420288086,5.441730976104736,22.04510662780909
340,12.316794908207953,-0.01994609832763672,-0.03198981285095215,0.03480623662471771,-0.4428223967552185,0.03480623662471771,-0.4428223967552185,0.03480623662471771,-0.4428223967552185,0.0,0,0,0.015264900401234627,-4.969594010617584e-05,-0.0014780997298657894,-0.5563607811927795,0.4350459011175758,-62.03691101074219,33.72986602783203,0.5461000204086304,148.40513683900525,-56.33187484741211,23.90410041809082,0.001886672922410071,-12.221331596374512,0.11439170221820653,1,5.705036163330078,-9.825765609741211,-0.5442133545875549,11.374939918518066,-160.62646843537976,18.817974090576172,5.48095703125,22.186801772828865
341,12.353020775585035,-0.01970386505126953,-0.03213953971862793,0.03480623662471771,-0.4428662061691284,0.03480623662471771,-0.4428662061691284,0.03480623662471771,-0.4428662061691284,0.0,0,0,0.01469355821609497,-3.982909402111545e-05,-0.0012197174364700913,-0.5226227641105652,0.4309043436497575,-62.069095611572266,33.74949645996094,0.5461000204086304,148.83604118265504,-56.32689666748047,23.90170669555664,0.0018860244890674949,-12.27605152130127,0.11103087180583139,2,5.742198944091797,-9.847789764404297,-0.5442140102386475,11.41262435913086,-161.1120927039563,18.939451217651367,5.520308971405029,22.327985390705077
342,12.389246642962117,-0.01946115493774414,-0.032286643981933594,0.03480623662471771,-0.4429098665714264,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.015484726056456566,-0.00011774838640121743,-0.001009977189823985,-0.6424359083175659,0.4339989660935544,-62.1014289855957,33.768882751464844,0.5461000204086304,149.2700401487486,-56.32188034057617,23.89960479736328,0.0018846893217414618,-12.313526153564453,0.1064962801330711,3,5.779548645019531,-9.869277954101562,-0.5442153215408325,11.449978828430176,-161.58356630231305,19.060287475585938,5.559784412384033,22.481798972028965
343,12.4254725103392,-0.01921844482421875,-0.03243374824523926,0.03480623662471771,-0.4437657594680786,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.01583835482597351,-3.014823960256763e-06,-0.0010624455753713846,-0.7294297218322754,0.42845753005468623,-62.133907318115234,33.78802490234375,0.5461000204086304,149.69849767880328,-56.31686019897461,23.89811134338379,0.001883773715235293,-12.327259063720703,0.10739301944063705,4,5.817047119140625,-9.889913558959961,-0.5442162752151489,11.486713409423828,-162.02575674252398,19.1795711517334,5.599376678466797,22.59951952243624
344,12.461698377716282,-0.018972396850585938,-0.032576799392700195,0.03480623662471771,-0.4437978267669678,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.016981665045022964,0.0001425158989150077,-0.0011752358404919505,-0.6461143493652344,0.4316806678365879,-62.166526794433594,33.806922912597656,0.5461000204086304,150.1301783466398,-56.31000900268555,23.896284103393555,0.0018711470765993,-12.342974662780762,0.15603565930249294,5,5.856517791748047,-9.910638809204102,-0.5442288517951965,11.524571418762207,-162.47315300942057,19.302921295166016,5.639097690582275,22.737513833868352
345,12.497924245093364,-0.018725872039794922,-0.03271889686584473,0.03480623662471771,-0.4438284635543823,0.03480623662471771,-0.4438284635543823,0.03480623662471771,-0.4438284635543823,0.0,0,0,0.017285680398344994,0.00022482314670924097,-0.0015196712920442224,-0.46190330386161804,0.4344099766949512,-62.19929122924805,33.8255729675293,0.5461000204086304,150.56458832333476,-56.30293655395508,23.894201278686523,0.0018702697707340121,-12.363727569580078,0.14198739486574022,0,5.896354675292969,-9.931371688842773,-0.5442297458648682,11.56266975402832,-162.92831589291484,19.427446365356445,5.678948402404785,22.897795830317172
346,12.534150112470446,-0.018479347229003906,-0.03286004066467285,0.03480623662471771,-0.4430527985095978,0.03480623662471771,-0.4430527985095978,0.03480623662471771,-0.4430527985095978,0.0,0,0,0.018053434789180756,8.014950435608625e-05,-0.0015366165898740292,-0.5688448548316956,0.43329588092612425,-62.23219299316406,33.84397506713867,0.5461000204086304,150.9978842042609,-56.29619598388672,23.89169692993164,0.0018704604590311646,-12.406391143798828,0.166313229700469,0,5.935997009277344,-9.952278137207031,-0.5442295670509338,11.600866317749023,-163.40427534805974,19.552671432495117,5.718930244445801,23.0232135791616
347,12.570375979847528,-0.018230915069580078,-0.03299736976623535,0.03480623662471771,-0.4430963099002838,0.03480623662471771,-0.4430963099002838,0.03480623662471771,-0.4430963099002838,0.0,0,0,0.018458135426044464,3.33223506459035e-05,-0.0014597858535125852,-0.7192556858062744,0.4328909798540508,-62.26523208618164,33.86212921142578,0.5461000204086304,151.43077518411496,-56.28909683227539,23.888681411743164,0.0018704986432567239,-12.480945587158203,0.14659074338740483,0,5.97613525390625,-9.973447799682617,-0.5442295074462891,11.639589309692383,-163.91172077127317,19.67998695373535,5.759047985076904,23.171530133685643
348,12.60660184722461,-0.017981529235839844,-0.033135175704956055,0.03480623662471771,-0.4431404173374176,0.03480623662471771,-0.4431404173374176,0.03480623662471771,-0.4431404173374176,0.0,0,0,0.01900254376232624,5.6040917115751654e-05,-0.001528519089333713,-0.7916210889816284,0.4307505221913175,-62.29840850830078,33.88003158569336,0.5461000204086304,151.86152570630628,-56.28193664550781,23.88521385192871,0.0018713759491220117,-12.552570343017578,0.17781387193863585,0,6.016471862792969,-9.994817733764648,-0.5442286729812622,11.678634643554688,-164.41409604932386,19.80881690979004,5.799305438995361,23.320225857963862
349,12.642827714601692,-0.017730712890625,-0.03326773643493652,0.03480623662471771,-0.44318366050720215,0.03480623662471771,-0.44318366050720215,0.03480623662471771,-0.44318366050720215,0.0,0,0,0.019817300140857697,6.93845358910039e-05,-0.0016081612557172775,-0.8081002235412598,0.4317983639620593,-62.33171844482422,33.89768600463867,0.5461000204086304,152.29332407026834,-56.27547073364258,23.882204055786133,0.001876411377452314,-12.627887725830078,0.12406432409965444,0,6.056247711181641,-10.015481948852539,-0.5442236065864563,11.71683406829834,-164.92121179609842,19.93522834777832,5.839693546295166,23.468581865565362
350,12.679053581978776,-0.017479896545410156,-0.033402442932128906,0.03480623662471771,-0.4432276785373688,0.03480623662471771,-0.4432276785373688,0.03480623662471771,-0.4432276785373688,0.0,0,0,0.020627077668905258,6.821390707045794e-05,-0.0015124344499781728,-0.8110628128051758,0.43093320045545624,-62.36516189575195,33.91508865356445,0.5461000204086304,152.7242572707238,-56.26887130737305,23.8789005279541,0.0018769073067232966,-12.692769050598145,0.1668256454962699,0,6.096290588378906,-10.036188125610352,-0.5442231297492981,11.755254745483398,-165.41702632132194,20.06283187866211,5.880215644836426,23.61634703631506
351,12.715279449355858,-0.0172271728515625,-0.033532142639160156,0.03480623662471771,-0.4432695508003235,0.03480623662471771,-0.4432695508003235,0.03480623662471771,-0.4432695508003235,0.0,0,0,0.021469317376613617,5.485294241225347e-05,-0.001424378133378923,-0.8236280679702759,0.43327413647458,-62.39873504638672,33.93223571777344,0.5461000204086304,153.1575314071984,-56.26253128051758,23.875856399536133,0.0018779372330754995,-12.774921417236328,0.15029581962433072,0,6.136203765869141,-10.056379318237305,-0.5442220568656921,11.79321575164795,-165.93245282443473,20.189266204833984,5.920866966247559,23.76631399949801
352,12.75150531673294,-0.016974449157714844,-0.03366208076477051,0.03480623662471771,-0.44331419467926025,0.03480623662471771,-0.44331419467926025,0.03480623662471771,-0.44331419467926025,0.0,0,0,0.019879892468452454,4.366523717180826e-05,-0.0013502015499398112,-0.791000247001648,0.4331498472018609,-62.43243408203125,33.949134826660156,0.5461000204086304,153.59068125440024,-56.25630187988281,23.872663497924805,0.0018797301454469562,-12.825276374816895,0.13610463648432375,0,6.1761322021484375,-10.076471328735352,-0.5442202687263489,11.831148147583008,-166.41595762921713,20.31608009338379,5.961646556854248,23.912609824042118
353,12.787731184110022,-0.016719818115234375,-0.033788442611694336,0.03480623662471771,-0.4433532953262329,0.03480623662471771,-0.4433532953262329,0.03480623662471771,-0.4433532953262329,0.0,0,0,0.018185298889875412,2.927247987827286e-05,-0.0012355153448879719,-0.7504352927207947,0.433862894822056,-62.46626281738281,33.96577453613281,0.5461000204086304,154.02454414922232,-56.25003433227539,23.869733810424805,0.001879463205114007,-12.91173267364502,0.13869788454014348,0,6.216228485107422,-10.096040725708008,-0.5442205667495728,11.868770599365234,-166.93627682286734,20.44217300415039,6.002552032470703,24.063568403619996
354,12.823957051487104,-0.01827859878540039,-0.037689208984375,0.03480623662471771,-0.443398118019104,0.03480623662471771,-0.443398118019104,0.03480623662471771,-0.443398118019104,0.0,0,0,0.015810951590538025,-7.400160393444821e-05,-0.001750990399159491,-0.5720943808555603,0.4754469045040537,-62.50399398803711,33.98396301269531,0.5461000204086304,154.49999105372638,-56.24420928955078,23.86676788330078,0.0018817901145666838,-12.958575248718262,0.1279389775494373,0,6.259784698486328,-10.117195129394531,-0.5442182421684265,11.909605979919434,-167.45856630244464,20.579605102539062,6.043613910675049,24.22074296662515
355,12.860182918864187,-0.016179561614990234,-0.03404998779296875,0.03480623662471771,-0.4434402585029602,0.03480623662471771,-0.4434402585029602,0.03480623662471771,-0.4434402585029602,0.0,0,0,0.015455219894647598,-6.010851211613044e-05,-0.001601501600816846,-0.5576489567756653,0.4356482824946397,-62.538082122802734,34.000064849853516,0.5461000204086304,154.93563933622102,-56.238773345947266,23.86417007446289,0.0018840025877580047,-13.027698516845703,0.11795677816451368,0,6.299308776855469,-10.135894775390625,-0.5442160367965698,11.9462890625,-167.96333785306672,20.7033634185791,6.0847930908203125,24.369062369217293
356,12.896408786241269,-0.015923023223876953,-0.03417205810546875,0.03480623662471771,-0.44348210096359253,0.03480623662471771,-0.44348210096359253,0.03480623662471771,-0.44348210096359253,0.0,0,0,0.015022380277514458,-4.949441063217819e-05,-0.0013975717592984438,-0.5400440096855164,0.4287211357057572,-62.572288513183594,34.015907287597656,0.5461000204086304,155.36436047192677,-56.233646392822266,23.861467361450195,0.0018843840807676315,-13.068745613098145,0.11935602983005204,1,6.338642120361328,-10.154439926147461,-0.5442156195640564,11.9827880859375,-168.43310608502492,20.826974868774414,6.126087188720703,24.512977891738423
357,12.93263465361835,-0.01566457748413086,-0.034290313720703125,0.03480623662471771,-0.4435182213783264,0.03480623662471771,-0.4435182213783264,0.03480623662471771,-0.4435182213783264,0.0,0,0,0.014550555497407913,-4.172129411017522e-05,-0.0011588308261707425,-0.5125170946121216,0.4341074543284549,-62.60661697387695,34.031494140625,0.5461000204086304,155.79846792625523,-56.22809600830078,23.858835220336914,0.0018820952391251922,-13.14818286895752,0.10012268548382462,2,6.378520965576172,-10.172658920288086,-0.5442179441452026,12.019346237182617,-168.94665079521275,20.9510440826416,6.1674981117248535,24.663102974332226
358,12.968860520995433,-0.015405654907226562,-0.03440713882446289,0.03480623662471771,-0.44354480504989624,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.015564714558422565,-0.00011831487790914252,-0.0011043655686080456,-0.6474537253379822,0.432091666742366,-62.64105987548828,34.04682159423828,0.5461000204086304,156.23055959299762,-56.22222137451172,23.856210708618164,0.0018784331623464823,-13.184957504272461,0.1517963585196163,3,6.4188385009765625,-10.190610885620117,-0.5442215800285339,12.055962562561035,-169.41551709727008,21.075807571411133,6.2090253829956055,24.8223820264791
359,13.005086388372515,-0.015145301818847656,-0.034522414207458496,0.03480623662471771,-0.44431790709495544,0.03480623662471771,-0.44431790709495544,0.03480623662471771,-0.44431790709495544,0.0,0,0,0.014772625640034676,4.046150570502505e-05,-0.0013130081351846457,-0.5782143473625183,0.43052285005117596,-62.67561721801758,34.061885833740234,0.5461000204086304,156.66108244304877,-56.21696090698242,23.854257583618164,0.0018822478596121073,-13.218219757080078,0.08759191196536242,0,6.458656311035156,-10.20762825012207,-0.5442177653312683,12.091570854187012,-169.87930220012885,21.197498321533203,6.250660419464111,24.968441336750573
360,13.041312255749597,-0.014885425567626953,-0.034636735916137695,0.03480623662471771,-0.44358596205711365,0.03480623662471771,-0.44358596205711365,0.03480623662471771,-0.44358596205711365,0.0,0,0,0.014824645593762398,1.68204333022004e-05,-0.0011813046876341105,-0.5021770000457764,0.433052245519832,-62.710289001464844,34.076690673828125,0.5461000204086304,157.0941346885686,-56.211185455322266,23.851606369018555,0.0018779754173010588,-13.268147468566895,0.15285293601174008,1,6.499103546142578,-10.22508430480957,-0.5442220568656921,12.127937316894531,-170.3622821571355,21.32212257385254,6.292408466339111,25.097906741046884
361,13.07753812312668,-0.014623641967773438,-0.034746766090393066,0.03480623662471771,-0.4436103105545044,0.03480623662471771,-0.4436103105545044,0.03480623662471771,-0.4436103105545044,0.0,0,0,0.014938797801733017,-3.058895526919514e-05,-0.0010789205553010106,-0.5244619846343994,0.43215685838612217,-62.74506759643555,34.09123229980469,0.5461000204086304,157.52629154695472,-56.205448150634766,23.84866714477539,0.0018776321085169911,-13.32506275177002,0.1263747254519071,0,6.539619445800781,-10.242565155029297,-0.5442224144935608,12.164413452148438,-170.85135429872474,21.447494506835938,6.334273815155029,25.24642659388505
362,13.113763990503761,-0.014360904693603516,-0.034856200218200684,0.03480623662471771,-0.4436357915401459,0.03480623662471771,-0.4436357915401459,0.03480623662471771,-0.4436357915401459,0.0,0,0,0.014908820390701294,-2.919295548053924e-05,-0.0009913532994687557,-0.5589871406555176,0.43328565176162215,-62.77995681762695,34.10551452636719,0.5461000204086304,157.95957719871637,-56.19995880126953,23.845949172973633,0.0018785857828333974,-13.388113021850586,0.12689832838773465,0,6.579998016357422,-10.259565353393555,-0.5442214608192444,12.200460433959961,-171.34769022056696,21.571727752685547,6.376250267028809,25.395586986070768
363,13.149989857880843,-0.014098167419433594,-0.034964561462402344,0.03480623662471771,-0.4436621367931366,0.03480623662471771,-0.4436621367931366,0.03480623662471771,-0.4436621367931366,0.0,0,0,0.014850055798888206,-1.4048442608327605e-05,-0.0008808327838778496,-0.5708888173103333,0.42967110882125326,-62.81495666503906,34.119529724121094,0.5461000204086304,158.38924830753763,-56.19465637207031,23.843273162841797,0.0018802642589434981,-13.44444751739502,0.11604261196740628,0,6.62030029296875,-10.276256561279297,-0.5442197322845459,12.236257553100586,-171.83369582493265,21.695484161376953,6.418335914611816,25.543374643903626
364,13.186215725257926,-0.01383352279663086,-0.035068631172180176,0.03480623662471771,-0.44368577003479004,0.03480623662471771,-0.44368577003479004,0.03480623662471771,-0.44368577003479004,0.0,0,0,0.014871299266815186,-3.68996370525565e-06,-0.0007422161288559437,-0.5716668367385864,0.43114061909193424,-62.85005569458008,34.13328170776367,0.5461000204086304,158.8203889266295,-56.18979263305664,23.840837478637695,0.0018825531005859375,-13.49516773223877,0.10691331204097132,1,6.6602630615234375,-10.292444229125977,-0.5442174673080444,12.271498680114746,-172.31555665886827,21.817672729492188,6.460526466369629,25.690058572484983
365,13.222441592635008,-0.013568878173828125,-0.035172224044799805,0.03480623662471771,-0.44370338320732117,0.03480623662471771,-0.44370338320732117,0.03480623662471771,-0.44370338320732117,0.0,0,0,0.014890298247337341,5.25312680110801e-06,-0.0005023942794650793,-0.5627097487449646,0.4302587808145404,-62.88526153564453,34.146766662597656,0.5461000204086304,159.25064770744405,-56.18534851074219,23.838565826416016,0.0018847655737772584,-13.541646957397461,0.0979460573049945,2,6.699913024902344,-10.30820083618164,-0.5442152619361877,12.306259155273438,-172.7922946648415,21.938533782958984,6.5028157234191895,25.83561915067928
366,13.25866746001209,-0.013303756713867188,-0.035274386405944824,0.03480623662471771,-0.44372063875198364,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.017029618844389915,-9.954941197065637e-05,-0.0002882298722397536,-0.7225850820541382,0.4354133953481778,-62.92056655883789,34.15998840332031,0.5461000204086304,159.68606110279228,-56.18060302734375,23.83646583557129,0.0018822860438376665,-13.579058647155762,0.10605510955680668,3,6.739963531494141,-10.323522567749023,-0.5442177057266235,12.340924263000488,-173.26511974994804,22.05941390991211,6.545203685760498,25.995307288355345
367,13.294893327389174,-0.01303720474243164,-0.03537273406982422,0.03480623662471771,-0.444513201713562,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.019284792244434357,4.389569949125871e-05,-0.0002601705491542816,-0.8457229733467102,0.43079245624250007,-62.95596694946289,34.17294692993164,0.5461000204086304,160.11685355903478,-56.17580032348633,23.834896087646484,0.0018817519303411245,-13.590136528015137,0.09892804766550821,4,6.7801666259765625,-10.338050842285156,-0.5442182421684265,12.37506103515625,-173.70699008704992,22.178842544555664,6.587687015533447,26.11844415959205
368,13.331119194766256,-0.012770652770996094,-0.03547096252441406,0.03480623662471771,-0.44452911615371704,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.016505124047398567,0.00016199488891288638,-0.0009573978604748845,-0.6021407246589661,0.42988951810707476,-62.99147033691406,34.18563461303711,0.5461000204086304,160.54674307714185,-56.17118835449219,23.83357048034668,0.0018822097918018699,-13.601216316223145,0.0937463822800211,5,6.820281982421875,-10.35206413269043,-0.5442178249359131,12.408772468566895,-174.147959393365,22.297101974487305,6.630260467529297,26.258513572244375
369,13.367345062143338,-0.012501716613769531,-0.03556418418884277,0.03480623662471771,-0.44454512000083923,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.01847921870648861,0.00025203314726240933,-0.0009280901867896318,-0.43783900141716003,0.435220418697412,-63.027061462402344,34.19805145263672,0.5461000204086304,160.98196349583924,-56.16656494140625,23.832225799560547,0.0018814849900081754,-13.608662605285645,0.09654736285722457,6,6.860496520996094,-10.365825653076172,-0.5442185401916504,12.442384719848633,-174.59062610112488,22.415334701538086,6.672922611236572,26.39899571487717
370,13.40357092952042,-0.012233734130859375,-0.0356595516204834,0.03480623662471771,-0.44456037878990173,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.02128295600414276,0.0002464049612171948,-0.0007198887760750949,-0.39196375012397766,0.43181409416826,-63.062747955322266,34.210205078125,0.5461000204086304,161.4137775900075,-56.16196060180664,23.8309268951416,0.0018806075677275658,-13.621784210205078,0.09967773654601952,7,6.900787353515625,-10.379278182983398,-0.544219434261322,12.475834846496582,-175.03556180021258,22.533294677734375,6.715672969818115,26.539846893729017
371,13.439796796897502,-0.013277530670166016,-0.03972768783569336,0.03480623662471771,-0.4445763826370239,0.11999999731779099,-0.07999999821186066,0.11999999731779099,-0.07999999821186066,0.0,0,0,0.024876149371266365,0.00024831577320583165,-0.0005043556448072195,-0.4333377182483673,0.48138502081738466,-63.102508544921875,34.223388671875,0.5461000204086304,161.89516261082485,-56.156044006347656,23.82914161682129,0.0018716811900958419,-13.619434356689453,0.13162926276579331,8,6.946464538574219,-10.394247055053711,-0.5442283153533936,12.513589859008789,-175.5145969675143,22.666889190673828,6.758552551269531,26.693388439683932
372,13.476022664274584,-0.011664390563964844,-0.03584861755371094,0.03480623662471771,-0.4445911943912506,0.03480623662471771,-0.4445911943912506,0.03480623662471771,-0.4445911943912506,0.0,0,0,0.025348860770463943,0.0004257906402926892,-0.0008270164835266769,-0.2574019134044647,0.43165537072465554,-63.13838195800781,34.23497009277344,0.5461000204086304,162.32681798154954,-56.14784240722656,23.826568603515625,0.0018590926192700863,-13.64964771270752,0.1712499831177241,0,6.99053955078125,-10.408401489257812,-0.5442409515380859,12.549846649169922,-175.97646569425706,22.795557022094727,6.801547527313232,26.863052966011907
373,13.512248531651666,-0.011394500732421875,-0.035936832427978516,0.03480623662471771,-0.44380319118499756,0.03480623662471771,-0.44380319118499756,0.03480623662471771,-0.44380319118499756,0.0,0,0,0.02530265972018242,0.00023012539895717055,-0.0013539473293349147,-0.4717652499675751,0.42854698271514735,-63.174346923828125,34.246280670166016,0.5461000204086304,162.7553649642647,-56.138484954833984,23.823043823242188,0.0018521499587222934,-13.71727466583252,0.21217616201350312,0,7.035861968994141,-10.423236846923828,-0.5442478656768799,12.587430953979492,-176.4726396300972,22.92928123474121,6.844669342041016,27.00182101435345
374,13.548474399028748,-0.01112222671508789,-0.03602039813995361,0.03480623662471771,-0.44381943345069885,0.03480623662471771,-0.44381943345069885,0.03480623662471771,-0.44381943345069885,0.0,0,0,0.02625209465622902,0.00014359882334247231,-0.001752909505739808,-0.8096888065338135,0.43541742682202766,-63.210391998291016,34.257320404052734,0.5461000204086304,163.1907823910867,-56.12884521484375,23.81866455078125,0.0018537139985710382,-13.821308135986328,0.2258786420948345,0,7.081546783447266,-10.438655853271484,-0.5442463159561157,12.62576961517334,-177.01209052707304,23.066024780273438,6.887925624847412,27.165980007497776
375,13.58470026640583,-0.010850906372070312,-0.03610348701477051,0.03480623662471771,-0.44384047389030457,0.03480623662471771,-0.44384047389030457,0.03480623662471771,-0.44384047389030457,0.0,0,0,0.027982676401734352,6.022049637977034e-05,-0.002169254468753934,-0.9979103207588196,0.4302108487846681,-63.24652099609375,34.26808547973633,0.5461000204086304,163.62099323987138,-56.12042999267578,23.814374923706055,0.0018635940505191684,-13.90916919708252,0.18560244287100855,0,7.126091003417969,-10.453710556030273,-0.544236421585083,12.66323184967041,-177.5301624369539,23.200082778930664,6.931310176849365,27.326135453593796
376,13.620926133782913,-0.010578632354736328,-0.03618514537811279,0.03480623662471771,-0.44385841488838196,0.03480623662471771,-0.44385841488838196,0.03480623662471771,-0.44385841488838196,0.0,0,0,0.028455043211579323,-5.005070852348581e-05,-0.0026403481606394053,-0.993428647518158,0.4314265674000808,-63.28273010253906,34.27857971191406,0.5461000204086304,164.05241980727146,-56.11177444458008,23.809892654418945,0.001868514926172793,-14.007953643798828,0.16544496228916528,0,7.170955657958984,-10.468687057495117,-0.5442315340042114,12.700873374938965,-178.0603734510703,23.335155487060547,6.974820613861084,27.488750513544222
377,13.657152001159995,-0.010304927825927734,-0.03626275062561035,0.03480623662471771,-0.44387510418891907,0.03480623662471771,-0.44387510418891907,0.03480623662471771,-0.44387510418891907,0.0,0,0,0.029532942920923233,-0.00019110619905404747,-0.003160617547109723,-0.9698962569236755,0.43318186350740007,-63.31901931762695,34.28880310058594,0.5461000204086304,164.48560167077886,-56.10349655151367,23.80552864074707,0.0018722915556281805,-14.093525886535645,0.20886577597810005,0,7.215522766113281,-10.483274459838867,-0.5442277193069458,12.738092422485352,-178.5791275573145,23.469106674194336,7.018456935882568,27.649494832048514
378,13.693377868537077,-0.010031700134277344,-0.036339640617370605,0.03480623662471771,-0.44388994574546814,0.03480623662471771,-0.44388994574546814,0.03480623662471771,-0.44388994574546814,0.0,0,0,0.029636770486831665,-0.0002757014590315521,-0.0034066562075167894,-0.950673520565033,0.42958463693940985,-63.35538101196289,34.29874801635742,0.5461000204086304,164.91518630771827,-56.09579849243164,23.801517486572266,0.0018776702927425504,-14.177419662475586,0.17628916078106613,0,7.25958251953125,-10.497230529785156,-0.544222354888916,12.774566650390625,-179.09260597019386,23.600772857666016,7.0622100830078125,27.808629157948737
379,13.729603735914159,-0.009757041931152344,-0.036414146423339844,0.03480623662471771,-0.4439050555229187,0.03480623662471771,-0.4439050555229187,0.03480623662471771,-0.4439050555229187,0.0,0,0,0.02785607986152172,-0.00027083465829491615,-0.003282814519479871,-0.9214032888412476,0.43336502986917935,-63.39181900024414,34.30842208862305,0.5461000204086304,165.34855133758748,-56.08786392211914,23.79726791381836,0.001877326867543161,-14.261280059814453,0.20191659464492068,0,7.303955078125,-10.511154174804688,-0.5442227125167847,12.811256408691406,-179.60983139740193,23.73358154296875,7.106082916259766,27.96912313423385
380,13.765829603291241,-0.009482383728027344,-0.036487698554992676,0.03480623662471771,-0.4439167082309723,0.03480623662471771,-0.4439167082309723,0.03480623662471771,-0.4439167082309723,0.0,0,0,0.024357445538043976,-0.00022842761245556176,-0.0029946393333375454,-0.88893061876297,0.43334043512797393,-63.42832565307617,34.31781768798828,0.5461000204086304,165.78189177271543,-56.08041763305664,23.79345703125,0.0018796538934111595,-14.353412628173828,0.16978236453459938,0,7.347908020019531,-10.524360656738281,-0.5442203879356384,12.847182273864746,179.86469559911075,23.863967895507812,7.150065898895264,28.091938755115834
381,13.802055470668323,-0.00920724868774414,-0.03655707836151123,0.03480623662471771,0.3722342252731323,0.03480623662471771,0.3722342252731323,0.03480623662471771,0.3722342252731323,0.0,0,0,0.020122546702623367,-0.00021294801263138652,-0.002945646410807967,-0.7436298727989197,0.4304631854876675,-63.46490478515625,34.326942443847656,0.5461000204086304,166.2123549582031,-56.073089599609375,23.789981842041016,0.0018815994262695312,-14.39555835723877,0.16128552273660154,0,7.391815185546875,-10.53696060180664,-0.5442184209823608,12.882649421691895,179.39208668455814,23.993146896362305,7.194157123565674,28.191950649304296
382,13.838281338045405,-0.008931159973144531,-0.03662550449371338,0.07626624405384064,0.3123483657836914,0.07626624405384064,0.3123483657836914,0.07626624405384064,0.3123483657836914,0.0,0,0,0.018931668251752853,-0.00012926844647154212,-0.0029113939963281155,-0.6010926365852356,0.43282457244026773,-63.50155258178711,34.33578872680664,0.5461000204086304,166.64517953064342,-56.06509017944336,23.787494659423828,0.0018790053436532617,-14.420490264892578,0.14628566430636003,0,7.43646240234375,-10.548294067382812,-0.544221043586731,12.917572021484375,178.934330204464,24.120716094970703,7.238352298736572,28.131445224006114
