step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
77,-0.10873916000127792,-0.039200570434331894,-0.5456249713897705,0.0,0.0,0.28541314601898193,0.9584046006202698,1.0399999618530273,0.0,0.0,0.0,0.0,0.0,1.0,-0.7440465092658997,0.9629906415939331
78,-0.11227414011955261,-0.03976308926939964,-0.5517807602882385,0.0,0.0,0.28963494300842285,0.9571372270584106,1.0533334016799927,0.0,0.0,0.0,0.0,0.0,1.0,-0.7442417144775391,0.9624500274658203
79,-0.11586369574069977,-0.04032570496201515,-0.5579061508178711,0.0,0.0,0.2938496172428131,0.955851674079895,1.0666667222976685,0.0,0.0,0.0,0.0,0.0,1.0,-0.7442541718482971,0.9616991281509399
80,-0.11950761824846268,-0.04088841378688812,-0.5640007257461548,0.0,0.0,0.29805701971054077,0.9545480608940125,1.0799999237060547,0.0,0.0,0.0,0.0,0.0,1.0,-0.7442418336868286,0.9609289765357971
81,-0.12320569902658463,-0.041451215744018555,-0.5700641870498657,0.0,0.0,0.30225706100463867,0.9532264471054077,1.09333336353302,0.0,0.0,0.0,0.0,0.0,1.0,-0.7438002824783325,0.9601132273674011
82,-0.12695765495300293,-0.04201412573456764,-0.5760960578918457,0.0,0.0,0.3064495027065277,0.9518869519233704,1.1066666841506958,0.0,0.0,0.0,0.0,0.0,1.0,-0.7423730492591858,0.9592124819755554
83,-0.1307631880044937,-0.042577143758535385,-0.5820959210395813,0.0,0.0,0.31063389778137207,0.9505296349525452,1.1200000047683716,0.0,0.0,0.0,0.0,0.0,1.0,-0.7409645318984985,0.9583113789558411
84,-0.13462193310260773,-0.04314025864005089,-0.58806312084198,0.0,0.0,0.31480973958969116,0.949154794216156,1.1333333253860474,0.0,0.0,0.0,0.0,0.0,1.0,-0.739614725112915,0.9574042558670044
85,-0.13853342831134796,-0.04370345175266266,-0.5939970016479492,0.0,0.0,0.31897643208503723,0.947762668132782,1.1466666460037231,0.0,0.0,0.0,0.0,0.0,1.0,-0.7383918166160583,0.9565041661262512
86,-0.14249716699123383,-0.044266700744628906,-0.5998967885971069,0.0,0.0,0.3231333792209625,0.9463534355163574,1.1600000858306885,0.0,0.0,0.0,0.0,0.0,1.0,-0.7374612092971802,0.9555205702781677
87,-0.14651265740394592,-0.04482998326420784,-0.6057618260383606,0.0,0.0,0.327280193567276,0.9449273943901062,1.1733334064483643,0.0,0.0,0.0,0.0,0.0,1.0,-0.7362449169158936,0.9544546604156494
88,-0.15057943761348724,-0.04539326950907707,-0.6115914583206177,0.0,0.0,0.33141613006591797,0.9434847235679626,1.1866666078567505,0.0,0.0,0.0,0.0,0.0,1.0,-0.7346974015235901,0.9534413814544678
89,-0.15469688177108765,-0.04595661163330078,-0.6173849701881409,0.0,0.0,0.33554086089134216,0.9420256614685059,1.2000000476837158,0.0,0.0,0.0,0.0,0.0,1.0,-0.7321048974990845,0.9524626731872559
90,-0.15886430442333221,-0.04652007296681404,-0.6231415867805481,0.0,0.0,0.3396541476249695,0.9405503869056702,1.2133333683013916,0.0,0.0,0.0,0.0,0.0,1.0,-0.7291179895401001,0.9514793157577515
91,-0.163081094622612,-0.047083694487810135,-0.6288607120513916,0.0,0.0,0.34375593066215515,0.9390590786933899,1.2266666889190674,0.0,0.0,0.0,0.0,0.0,1.0,-0.7261651754379272,0.9504919052124023
92,-0.1673467606306076,-0.04764751344919205,-0.6345418691635132,0.0,0.0,0.34784621000289917,0.9375516176223755,1.2400000095367432,0.0,0.0,0.0,0.0,0.0,1.0,-0.7230936884880066,0.9494701027870178
93,-0.171660915017128,-0.04821152240037918,-0.6401846408843994,0.0,0.0,0.35192492604255676,0.936028242111206,1.253333330154419,0.0,0.0,0.0,0.0,0.0,1.0,-0.7198988795280457,0.9484214186668396
94,-0.17602317035198212,-0.04877571389079094,-0.6457887291908264,0.0,0.0,0.35599204897880554,0.9344890117645264,1.2666667699813843,0.0,0.0,0.0,0.0,0.0,1.0,-0.7167016267776489,0.9473589062690735
95,-0.18043315410614014,-0.04934007674455643,-0.6513537168502808,0.0,0.0,0.36004745960235596,0.9329339861869812,1.2799999713897705,0.0,0.0,0.0,0.0,0.0,1.0,-0.713546633720398,0.9462673664093018
96,-0.18489046394824982,-0.04990463703870773,-0.6568793654441833,0.0,0.0,0.36409109830856323,0.9313633441925049,1.2933332920074463,0.0,0.0,0.0,0.0,0.0,1.0,-0.7104607820510864,0.9451542496681213
97,-0.18939483165740967,-0.050469446927309036,-0.6623654961585999,0.0,0.0,0.3681236207485199,0.9297768473625183,1.3066667318344116,0.0,0.0,0.0,0.0,0.0,1.0,-0.7066391110420227,0.9434891939163208
98,-0.19394661486148834,-0.05103447660803795,-0.6678126454353333,0.0,0.0,0.3721456229686737,0.9281743764877319,1.3200000524520874,0.0,0.0,0.0,0.0,0.0,1.0,-0.7019376754760742,0.9414975643157959
99,-0.1985463798046112,-0.05159963294863701,-0.6732214093208313,0.0,0.0,0.3761569857597351,0.9265559315681458,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,1.0,-0.6965811848640442,0.9392495155334473
