step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
86,-0.037942398339509964,0.003768011461943388,-1.0008710622787476,0.0,0.0,0.03530355542898178,0.999376654624939,1.1600000858306885,0.0,0.0,0.0,0.0,0.0,1.0,0.04998311027884483,0.003675395855680108
87,-0.03880365565419197,0.0037962447386235,-1.0131783485412598,0.0,0.0,0.03570333495736122,0.9993624687194824,1.1733334064483643,0.0,0.0,0.0,0.0,0.0,1.0,0.05012555047869682,0.0037534506991505623
88,-0.03967570140957832,0.003824384417384863,-1.0255022048950195,0.0,0.0,0.036104507744312286,0.9993480443954468,1.1866666078567505,0.0,0.0,0.0,0.0,0.0,1.0,0.050266083329916,0.0038258954882621765
89,-0.0405585840344429,0.0038524367846548557,-1.0378423929214478,0.0,0.0,0.03650714084506035,0.9993334412574768,1.2000000476837158,0.0,0.0,0.0,0.0,0.0,1.0,0.05040362477302551,0.0038973416667431593
90,-0.04145235940814018,0.003880408825352788,-1.0501989126205444,0.0,0.0,0.03691123053431511,0.999318540096283,1.2133333683013916,0.0,0.0,0.0,0.0,0.0,1.0,0.0505453497171402,0.003961437847465277
91,-0.04235709086060524,0.003908304963260889,-1.0625718832015991,0.0,0.0,0.03731676936149597,0.9993035197257996,1.2266666889190674,0.0,0.0,0.0,0.0,0.0,1.0,0.050704773515462875,0.0040060291066765785
92,-0.04327286034822464,0.0039361342787742615,-1.074961543083191,0.0,0.0,0.03772374242544174,0.9992882013320923,1.2400000095367432,0.0,0.0,0.0,0.0,0.0,1.0,0.0508636012673378,0.0040525346994400024
93,-0.044199761003255844,0.00396391749382019,-1.087368130683899,0.0,0.0,0.0381321907043457,0.9992727041244507,1.253333330154419,0.0,0.0,0.0,0.0,0.0,1.0,0.05102083832025528,0.004099875222891569
94,-0.04513787850737572,0.003991676494479179,-1.0997921228408813,0.0,0.0,0.038542114198207855,0.9992570281028748,1.2666667699813843,0.0,0.0,0.0,0.0,0.0,1.0,0.05117490142583847,0.004146697465330362
95,-0.046087298542261124,0.0040194252505898476,-1.1122337579727173,0.0,0.0,0.038953471928834915,0.999241054058075,1.2799999713897705,0.0,0.0,0.0,0.0,0.0,1.0,0.05132494121789932,0.004196436610072851
